actions,calls,candidate,candidate_money,candidate_status,done,errors,invalid,margin,market,max_ms,opponent,opponent_money,opponent_status,p50_ms,p95_ms,p99_ms,result,seat,source,v023_route_fallbacks,v023_route_selected,v023_sell_clipped,v023_terminal_liquidations,v023_weed_catchup_actions,v023_weed_repairs,v023_weed_retries
"{'BUILD_PASTURE': 14, 'NORTH': 1212, 'WEST': 1073, 'PICKUP': 332, 'PLACE': 27, 'PLANT': 129, 'WATER': 829, 'EAST': 832, 'SOUTH': 908, 'FEED': 319, 'CARE': 303, 'PASS': 367, 'COLLECT_FERTILIZER': 314, 'DROP': 77, 'HARVEST': 337, 'DIG': 36, 'FERTILIZE': 107}",719,v023b_stable_12hands,21400.0,DONE,1,0,0,-153045.0,"{'BUY_ANIMAL': 12, 'BUY_SEED': 53, 'BUY_PRODUCT': 261, 'HIRE': 302, 'SELL': 172, 'SELL_FERTILIZER': 70, 'SELL_WHEAT': 801, 'BUY_LAND': 2, 'SELL_MILK': 73, 'SELL_WOOL': 23, 'SELL_MELON': 27, 'SELL_STRAWBERRY': 11}",0.424958,fixed_replay,174445.0,DONE,0.051792,0.108125,0.24575,loss,0,90323243,0,,242,1,56,10,10
"{'BUILD_PASTURE': 14, 'NORTH': 1221, 'WEST': 1085, 'PICKUP': 332, 'PLACE': 27, 'PLANT': 130, 'WATER': 841, 'EAST': 840, 'SOUTH': 911, 'FEED': 319, 'CARE': 304, 'PASS': 343, 'COLLECT_FERTILIZER': 315, 'DROP': 77, 'HARVEST': 338, 'DIG': 35, 'FERTILIZE': 107}",719,v023b_stable_12hands,22016.0,DONE,1,0,0,-112153.0,"{'BUY_ANIMAL': 12, 'BUY_SEED': 53, 'BUY_PRODUCT': 261, 'HIRE': 302, 'SELL': 177, 'SELL_FERTILIZER': 73, 'SELL_WHEAT': 806, 'BUY_LAND': 2, 'SELL_MILK': 73, 'SELL_WOOL': 24, 'SELL_MELON': 27, 'SELL_STRAWBERRY': 12}",0.305958,fixed_replay,134169.0,DONE,0.050834,0.103917,0.241708,loss,1,90323243,0,,238,1,47,9,9
"{'BUILD_PASTURE': 14, 'NORTH': 1221, 'WEST': 1085, 'PICKUP': 333, 'PLACE': 27, 'PLANT': 130, 'WATER': 841, 'EAST': 840, 'SOUTH': 911, 'FEED': 319, 'CARE': 304, 'PASS': 343, 'COLLECT_FERTILIZER': 315, 'DROP': 77, 'HARVEST': 338, 'DIG': 34, 'FERTILIZE': 107}",719,v023b_stable_12hands,20672.0,DONE,1,0,0,-147304.0,"{'BUY_ANIMAL': 12, 'BUY_SEED': 53, 'BUY_PRODUCT': 261, 'HIRE': 302, 'SELL': 177, 'SELL_FERTILIZER': 73, 'SELL_WHEAT': 807, 'BUY_LAND': 2, 'SELL_MILK': 73, 'SELL_WOOL': 24, 'SELL_MELON': 27, 'SELL_STRAWBERRY': 12}",0.313917,fixed_replay,167976.0,DONE,0.049709,0.105125,0.241,loss,0,90326281,0,,238,1,40,8,8
"{'BUILD_PASTURE': 14, 'NORTH': 1216, 'WEST': 1077, 'PICKUP': 333, 'PLACE': 27, 'PLANT': 130, 'WATER': 832, 'EAST': 836, 'SOUTH': 911, 'FEED': 319, 'CARE': 303, 'PASS': 367, 'COLLECT_FERTILIZER': 315, 'DROP': 77, 'HARVEST': 338, 'DIG': 34, 'FERTILIZE': 107}",719,v023b_stable_12hands,19255.0,DONE,1,0,0,-153404.0,"{'BUY_ANIMAL': 12, 'BUY_SEED': 53, 'BUY_PRODUCT': 261, 'HIRE': 302, 'SELL': 173, 'SELL_FERTILIZER': 70, 'SELL_WHEAT': 797, 'BUY_LAND': 2, 'SELL_MILK': 73, 'SELL_WOOL': 23, 'SELL_MELON': 27, 'SELL_STRAWBERRY': 11}",0.350792,fixed_replay,172659.0,DONE,0.052209,0.100458,0.242292,loss,1,90326281,0,,242,1,42,8,8
"{'BUILD_PASTURE': 14, 'NORTH': 1212, 'WEST': 1073, 'PICKUP': 333, 'PLACE': 27, 'PLANT': 129, 'WATER': 830, 'EAST': 832, 'SOUTH': 908, 'FEED': 319, 'CARE': 303, 'PASS': 367, 'COLLECT_FERTILIZER': 314, 'DROP': 77, 'HARVEST': 337, 'DIG': 34, 'FERTILIZE': 107}",719,v023b_stable_12hands,21992.0,DONE,1,0,0,-157431.0,"{'BUY_ANIMAL': 12, 'BUY_SEED': 53, 'BUY_PRODUCT': 261, 'HIRE': 302, 'SELL': 172, 'SELL_FERTILIZER': 70, 'SELL_WHEAT': 795, 'BUY_LAND': 2, 'SELL_MILK': 73, 'SELL_WOOL': 23, 'SELL_MELON': 27, 'SELL_STRAWBERRY': 11}",0.383667,fixed_replay,179423.0,DONE,0.053709,0.113583,0.285625,loss,0,90326842,0,,242,1,42,8,8
"{'BUILD_PASTURE': 14, 'NORTH': 1212, 'WEST': 1073, 'PICKUP': 333, 'PLACE': 27, 'PLANT': 129, 'WATER': 830, 'EAST': 832, 'SOUTH': 908, 'FEED': 319, 'CARE': 303, 'PASS': 367, 'COLLECT_FERTILIZER': 314, 'DROP': 77, 'HARVEST': 337, 'DIG': 34, 'FERTILIZE': 107}",719,v023b_stable_12hands,21992.0,DONE,1,0,0,-157190.0,"{'BUY_ANIMAL': 12, 'BUY_SEED': 53, 'BUY_PRODUCT': 261, 'HIRE': 302, 'SELL': 172, 'SELL_FERTILIZER': 70, 'SELL_WHEAT': 795, 'BUY_LAND': 2, 'SELL_MILK': 73, 'SELL_WOOL': 23, 'SELL_MELON': 27, 'SELL_STRAWBERRY': 11}",0.290083,fixed_replay,179182.0,DONE,0.050125,0.097,0.230834,loss,1,90326842,0,,242,1,42,8,8
"{'BUILD_PASTURE': 14, 'NORTH': 1212, 'WEST': 1073, 'PICKUP': 333, 'PLACE': 27, 'PLANT': 129, 'WATER': 830, 'EAST': 832, 'SOUTH': 908, 'FEED': 319, 'CARE': 303, 'PASS': 367, 'COLLECT_FERTILIZER': 314, 'DROP': 77, 'HARVEST': 337, 'DIG': 34, 'FERTILIZE': 107}",719,v023b_stable_12hands,15442.0,DONE,1,0,0,-137736.0,"{'BUY_ANIMAL': 12, 'BUY_SEED': 53, 'BUY_PRODUCT': 261, 'HIRE': 302, 'SELL': 172, 'SELL_FERTILIZER': 70, 'SELL_WHEAT': 800, 'BUY_LAND': 2, 'SELL_MILK': 73, 'SELL_WOOL': 23, 'SELL_MELON': 27, 'SELL_STRAWBERRY': 11}",495.671167,fixed_replay,153178.0,DONE,0.053958,0.114375,0.250291,loss,0,90327778,0,,242,1,42,8,8
"{'BUILD_PASTURE': 14, 'NORTH': 1212, 'WEST': 1073, 'PICKUP': 333, 'PLACE': 27, 'PLANT': 129, 'WATER': 830, 'EAST': 832, 'SOUTH': 908, 'FEED': 319, 'CARE': 303, 'PASS': 367, 'COLLECT_FERTILIZER': 314, 'DROP': 77, 'HARVEST': 337, 'DIG': 34, 'FERTILIZE': 107}",719,v023b_stable_12hands,15334.0,DONE,1,0,0,-135627.0,"{'BUY_ANIMAL': 12, 'BUY_SEED': 53, 'BUY_PRODUCT': 261, 'HIRE': 302, 'SELL': 172, 'SELL_FERTILIZER': 70, 'SELL_WHEAT': 799, 'BUY_LAND': 2, 'SELL_MILK': 73, 'SELL_WOOL': 23, 'SELL_MELON': 27, 'SELL_STRAWBERRY': 11}",0.4185,fixed_replay,150961.0,DONE,0.050125,0.1035,0.263833,loss,1,90327778,0,,242,1,42,8,8
"{'BUILD_PASTURE': 14, 'NORTH': 1221, 'WEST': 1085, 'PICKUP': 333, 'PLACE': 27, 'PLANT': 130, 'WATER': 841, 'EAST': 840, 'SOUTH': 911, 'FEED': 319, 'CARE': 304, 'PASS': 381, 'COLLECT_FERTILIZER': 315, 'DROP': 77, 'HARVEST': 338, 'DIG': 34, 'FERTILIZE': 107}",719,v023b_stable_12hands,17558.0,DONE,1,0,0,-160806.0,"{'BUY_ANIMAL': 12, 'BUY_SEED': 53, 'BUY_PRODUCT': 261, 'HIRE': 302, 'SELL': 177, 'SELL_FERTILIZER': 73, 'SELL_WHEAT': 810, 'BUY_LAND': 2, 'SELL_MILK': 73, 'SELL_WOOL': 24, 'SELL_MELON': 27, 'SELL_STRAWBERRY': 12}",0.313125,fixed_replay,178364.0,DONE,0.050208,0.087417,0.234375,loss,0,90328299,0,,237,1,40,8,8
"{'BUILD_PASTURE': 14, 'NORTH': 1212, 'WEST': 1073, 'PICKUP': 333, 'PLACE': 27, 'PLANT': 129, 'WATER': 829, 'EAST': 832, 'SOUTH': 908, 'FEED': 319, 'CARE': 303, 'PASS': 367, 'COLLECT_FERTILIZER': 314, 'DROP': 77, 'HARVEST': 337, 'DIG': 35, 'FERTILIZE': 107}",719,v023b_stable_12hands,20259.0,DONE,1,0,0,-162032.0,"{'BUY_ANIMAL': 12, 'BUY_SEED': 53, 'BUY_PRODUCT': 261, 'HIRE': 302, 'SELL': 172, 'SELL_FERTILIZER': 70, 'SELL_WHEAT': 796, 'BUY_LAND': 2, 'SELL_MILK': 73, 'SELL_WOOL': 23, 'SELL_MELON': 27, 'SELL_STRAWBERRY': 11}",0.302583,fixed_replay,182291.0,DONE,0.051334,0.104375,0.235542,loss,1,90328299,0,,242,1,49,9,9
"{'BUILD_PASTURE': 14, 'NORTH': 1212, 'WEST': 1073, 'PICKUP': 333, 'PLACE': 27, 'PLANT': 129, 'WATER': 830, 'EAST': 832, 'SOUTH': 908, 'FEED': 319, 'CARE': 303, 'PASS': 367, 'COLLECT_FERTILIZER': 314, 'DROP': 77, 'HARVEST': 337, 'DIG': 34, 'FERTILIZE': 107}",719,v023b_stable_12hands,20060.0,DONE,1,0,0,-154365.0,"{'BUY_ANIMAL': 12, 'BUY_SEED': 53, 'BUY_PRODUCT': 261, 'HIRE': 302, 'SELL': 172, 'SELL_FERTILIZER': 70, 'SELL_WHEAT': 795, 'BUY_LAND': 2, 'SELL_MILK': 73, 'SELL_WOOL': 23, 'SELL_MELON': 27, 'SELL_STRAWBERRY': 11}",453.961958,fixed_replay,174425.0,DONE,0.052583,0.108,0.265125,loss,0,90328370,0,,242,1,42,8,8
"{'BUILD_PASTURE': 14, 'NORTH': 1221, 'WEST': 1085, 'PICKUP': 333, 'PLACE': 27, 'PLANT': 130, 'WATER': 841, 'EAST': 840, 'SOUTH': 911, 'FEED': 319, 'CARE': 304, 'PASS': 343, 'COLLECT_FERTILIZER': 315, 'DROP': 77, 'HARVEST': 338, 'DIG': 34, 'FERTILIZE': 107}",719,v023b_stable_12hands,19802.0,DONE,1,0,0,-130503.0,"{'BUY_ANIMAL': 12, 'BUY_SEED': 53, 'BUY_PRODUCT': 261, 'HIRE': 302, 'SELL': 177, 'SELL_FERTILIZER': 73, 'SELL_WHEAT': 811, 'BUY_LAND': 2, 'SELL_MILK': 73, 'SELL_WOOL': 24, 'SELL_MELON': 27, 'SELL_STRAWBERRY': 12}",0.261375,fixed_replay,150305.0,DONE,0.051875,0.104875,0.217292,loss,1,90328370,0,,238,1,40,8,8
"{'BUILD_PASTURE': 14, 'NORTH': 1212, 'WEST': 1073, 'PICKUP': 333, 'PLACE': 27, 'PLANT': 129, 'WATER': 830, 'EAST': 832, 'SOUTH': 908, 'FEED': 319, 'CARE': 303, 'PASS': 367, 'COLLECT_FERTILIZER': 314, 'DROP': 77, 'HARVEST': 337, 'DIG': 34, 'FERTILIZE': 107}",719,v023b_stable_12hands,19831.0,DONE,1,0,0,-147015.0,"{'BUY_ANIMAL': 12, 'BUY_SEED': 53, 'BUY_PRODUCT': 261, 'HIRE': 302, 'SELL': 172, 'SELL_FERTILIZER': 70, 'SELL_WHEAT': 800, 'BUY_LAND': 2, 'SELL_MILK': 73, 'SELL_WOOL': 23, 'SELL_MELON': 27, 'SELL_STRAWBERRY': 11}",465.224666,fixed_replay,166846.0,DONE,0.05225,0.119958,0.304542,loss,0,90328423,0,,242,1,42,8,8
"{'BUILD_PASTURE': 14, 'NORTH': 1212, 'WEST': 1073, 'PICKUP': 333, 'PLACE': 27, 'PLANT': 128, 'WATER': 830, 'EAST': 832, 'SOUTH': 908, 'FEED': 319, 'CARE': 303, 'PASS': 367, 'COLLECT_FERTILIZER': 315, 'DROP': 77, 'HARVEST': 337, 'DIG': 34, 'FERTILIZE': 107}",719,v023b_stable_12hands,19730.0,DONE,1,0,0,-146556.0,"{'BUY_ANIMAL': 12, 'BUY_SEED': 53, 'BUY_PRODUCT': 261, 'HIRE': 302, 'SELL': 172, 'SELL_FERTILIZER': 70, 'SELL_WHEAT': 798, 'BUY_LAND': 2, 'SELL_MILK': 73, 'SELL_WOOL': 23, 'SELL_MELON': 27, 'SELL_STRAWBERRY': 11}",0.31375,fixed_replay,166286.0,DONE,0.052167,0.105542,0.24175,loss,1,90328423,0,,242,1,42,8,8
"{'BUILD_PASTURE': 14, 'NORTH': 1212, 'WEST': 1073, 'PICKUP': 333, 'PLACE': 27, 'PLANT': 129, 'WATER': 830, 'EAST': 832, 'SOUTH': 908, 'FEED': 319, 'CARE': 303, 'PASS': 367, 'COLLECT_FERTILIZER': 314, 'DROP': 77, 'HARVEST': 337, 'DIG': 34, 'FERTILIZE': 107}",719,v023b_stable_12hands,21189.0,DONE,1,0,0,465.0,"{'BUY_ANIMAL': 12, 'BUY_SEED': 53, 'BUY_PRODUCT': 261, 'HIRE': 302, 'SELL': 172, 'SELL_FERTILIZER': 70, 'SELL_WHEAT': 797, 'BUY_LAND': 2, 'SELL_MILK': 73, 'SELL_WOOL': 23, 'SELL_MELON': 27, 'SELL_STRAWBERRY': 11}",0.3595,fixed_replay,20724.0,DONE,0.053833,0.105791,0.232667,win,0,90329192,0,,242,1,42,8,8
"{'BUILD_PASTURE': 14, 'NORTH': 1221, 'WEST': 1085, 'PICKUP': 333, 'PLACE': 27, 'PLANT': 130, 'WATER': 841, 'EAST': 840, 'SOUTH': 911, 'FEED': 319, 'CARE': 304, 'PASS': 343, 'COLLECT_FERTILIZER': 315, 'DROP': 77, 'HARVEST': 338, 'DIG': 34, 'FERTILIZE': 107}",719,v023b_stable_12hands,16690.0,DONE,1,0,0,-139499.0,"{'BUY_ANIMAL': 12, 'BUY_SEED': 53, 'BUY_PRODUCT': 261, 'HIRE': 302, 'SELL': 177, 'SELL_FERTILIZER': 73, 'SELL_WHEAT': 808, 'BUY_LAND': 2, 'SELL_MILK': 73, 'SELL_WOOL': 24, 'SELL_MELON': 27, 'SELL_STRAWBERRY': 12}",0.304125,fixed_replay,156189.0,DONE,0.050833,0.094542,0.230541,loss,1,90329192,0,,238,1,40,8,8
"{'BUILD_PASTURE': 14, 'NORTH': 1001, 'WEST': 866, 'PICKUP': 258, 'PLACE': 14, 'PLANT': 129, 'WATER': 918, 'EAST': 650, 'SOUTH': 775, 'FEED': 321, 'CARE': 313, 'PASS': 461, 'COLLECT_FERTILIZER': 319, 'DROP': 100, 'HARVEST': 341, 'DIG': 30, 'FERTILIZE': 100}",719,v023c_high_hands_15hands,66746.0,DONE,1,0,0,-115921.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 61, 'BUY_PRODUCT': 163, 'HIRE': 275, 'SELL': 160, 'SELL_FERTILIZER': 170, 'SELL_WHEAT': 174, 'BUY_LAND': 2, 'SELL_MILK': 95, 'SELL_WOOL': 92, 'SELL_MELON': 62, 'SELL_STRAWBERRY': 66}",0.307,fixed_replay,182667.0,DONE,0.048333,0.088083,0.226875,loss,0,90308565,0,,131,1,3,1,1
"{'BUILD_PASTURE': 14, 'NORTH': 1005, 'WEST': 866, 'PICKUP': 258, 'PLACE': 14, 'PLANT': 133, 'WATER': 921, 'EAST': 650, 'SOUTH': 776, 'FEED': 321, 'CARE': 313, 'PASS': 432, 'COLLECT_FERTILIZER': 319, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 100}",719,v023c_high_hands_15hands,60677.0,DONE,1,0,0,-104656.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 61, 'BUY_PRODUCT': 163, 'HIRE': 275, 'SELL': 158, 'SELL_FERTILIZER': 168, 'SELL_WHEAT': 174, 'BUY_LAND': 2, 'SELL_MILK': 94, 'SELL_WOOL': 92, 'SELL_MELON': 68, 'SELL_STRAWBERRY': 58}",0.373667,fixed_replay,165333.0,DONE,0.04725,0.089375,0.226583,loss,1,90308565,0,,132,1,10,2,2
"{'BUILD_PASTURE': 14, 'NORTH': 988, 'WEST': 856, 'PICKUP': 257, 'PLACE': 14, 'PLANT': 123, 'WATER': 902, 'EAST': 642, 'SOUTH': 770, 'FEED': 320, 'CARE': 309, 'PASS': 448, 'COLLECT_FERTILIZER': 317, 'DROP': 99, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 100}",719,v023c_high_hands_15hands,47501.0,DONE,1,0,0,-110641.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 61, 'BUY_PRODUCT': 163, 'HIRE': 275, 'SELL': 145, 'SELL_FERTILIZER': 164, 'SELL_WHEAT': 176, 'BUY_LAND': 2, 'SELL_MILK': 75, 'SELL_WOOL': 78, 'SELL_MELON': 61, 'SELL_STRAWBERRY': 46}",0.421917,fixed_replay,158142.0,DONE,0.046584,0.091625,0.252584,loss,0,90318860,0,,136,1,10,2,2
"{'BUILD_PASTURE': 14, 'NORTH': 1006, 'WEST': 865, 'PICKUP': 258, 'PLACE': 14, 'PLANT': 132, 'WATER': 922, 'EAST': 650, 'SOUTH': 779, 'FEED': 321, 'CARE': 312, 'PASS': 434, 'COLLECT_FERTILIZER': 319, 'DROP': 100, 'HARVEST': 341, 'DIG': 30, 'FERTILIZE': 100}",719,v023c_high_hands_15hands,47268.0,DONE,1,0,0,-105272.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 61, 'BUY_PRODUCT': 163, 'HIRE': 275, 'SELL': 147, 'SELL_FERTILIZER': 153, 'SELL_WHEAT': 176, 'BUY_LAND': 2, 'SELL_MILK': 78, 'SELL_WOOL': 84, 'SELL_MELON': 70, 'SELL_STRAWBERRY': 46}",0.359333,fixed_replay,152540.0,DONE,0.0465,0.086333,0.12925,loss,1,90318860,0,,141,1,3,1,1
"{'BUILD_PASTURE': 14, 'NORTH': 985, 'WEST': 851, 'PICKUP': 256, 'PLACE': 14, 'PLANT': 123, 'WATER': 901, 'EAST': 639, 'SOUTH': 768, 'FEED': 317, 'CARE': 306, 'PASS': 448, 'COLLECT_FERTILIZER': 314, 'DROP': 99, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 100}",719,v023c_high_hands_15hands,46238.0,DONE,1,0,0,-120695.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 61, 'BUY_PRODUCT': 163, 'HIRE': 275, 'SELL': 135, 'SELL_FERTILIZER': 137, 'SELL_WHEAT': 176, 'BUY_LAND': 2, 'SELL_MILK': 73, 'SELL_WOOL': 64, 'SELL_MELON': 61, 'SELL_STRAWBERRY': 52}",0.414875,fixed_replay,166933.0,DONE,0.047209,0.089875,0.220958,loss,0,90319683,0,,153,1,17,3,3
"{'BUILD_PASTURE': 14, 'NORTH': 1003, 'WEST': 860, 'PICKUP': 257, 'PLACE': 14, 'PLANT': 132, 'WATER': 921, 'EAST': 647, 'SOUTH': 777, 'FEED': 319, 'CARE': 309, 'PASS': 472, 'COLLECT_FERTILIZER': 316, 'DROP': 100, 'HARVEST': 341, 'DIG': 30, 'FERTILIZE': 100}",719,v023c_high_hands_15hands,45807.0,DONE,1,0,0,-122718.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 61, 'BUY_PRODUCT': 163, 'HIRE': 275, 'SELL': 134, 'SELL_FERTILIZER': 129, 'SELL_WHEAT': 176, 'BUY_LAND': 2, 'SELL_MILK': 74, 'SELL_WOOL': 69, 'SELL_MELON': 70, 'SELL_STRAWBERRY': 41}",1.314916,fixed_replay,168525.0,DONE,0.046959,0.09575,0.231333,loss,1,90319683,0,,154,1,3,1,1
"{'BUILD_PASTURE': 14, 'NORTH': 992, 'WEST': 853, 'PICKUP': 257, 'PLACE': 14, 'PLANT': 128, 'WATER': 909, 'EAST': 646, 'SOUTH': 771, 'FEED': 319, 'CARE': 308, 'PASS': 449, 'COLLECT_FERTILIZER': 316, 'DROP': 100, 'HARVEST': 341, 'DIG': 35, 'FERTILIZE': 100}",719,v023c_high_hands_15hands,45264.0,DONE,1,0,0,-134785.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 61, 'BUY_PRODUCT': 163, 'HIRE': 275, 'SELL': 134, 'SELL_FERTILIZER': 135, 'SELL_WHEAT': 176, 'BUY_LAND': 2, 'SELL_MILK': 72, 'SELL_WOOL': 64, 'SELL_MELON': 60, 'SELL_STRAWBERRY': 39}",0.461208,fixed_replay,180049.0,DONE,0.046083,0.0835,0.14225,loss,0,90323243,0,,152,1,36,6,6
"{'BUILD_PASTURE': 14, 'NORTH': 1006, 'WEST': 865, 'PICKUP': 258, 'PLACE': 14, 'PLANT': 132, 'WATER': 921, 'EAST': 650, 'SOUTH': 779, 'FEED': 321, 'CARE': 312, 'PASS': 434, 'COLLECT_FERTILIZER': 319, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 100}",719,v023c_high_hands_15hands,47990.0,DONE,1,0,0,-96049.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 61, 'BUY_PRODUCT': 163, 'HIRE': 275, 'SELL': 147, 'SELL_FERTILIZER': 154, 'SELL_WHEAT': 176, 'BUY_LAND': 2, 'SELL_MILK': 77, 'SELL_WOOL': 84, 'SELL_MELON': 70, 'SELL_STRAWBERRY': 43}",0.306875,fixed_replay,144039.0,DONE,0.047708,0.090792,0.231375,loss,1,90323243,0,,140,1,7,2,2
"{'BUILD_PASTURE': 14, 'NORTH': 1009, 'WEST': 869, 'PICKUP': 258, 'PLACE': 14, 'PLANT': 133, 'WATER': 925, 'EAST': 651, 'SOUTH': 779, 'FEED': 321, 'CARE': 313, 'PASS': 438, 'COLLECT_FERTILIZER': 319, 'DROP': 100, 'HARVEST': 341, 'DIG': 30, 'FERTILIZE': 100}",719,v023c_high_hands_15hands,45959.0,DONE,1,0,0,-96530.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 61, 'BUY_PRODUCT': 163, 'HIRE': 275, 'SELL': 147, 'SELL_FERTILIZER': 149, 'SELL_WHEAT': 176, 'BUY_LAND': 2, 'SELL_MILK': 78, 'SELL_WOOL': 85, 'SELL_MELON': 71, 'SELL_STRAWBERRY': 55}",467.551583,fixed_replay,142489.0,DONE,0.0475,0.091042,0.223167,loss,0,90326281,0,,138,1,3,1,1
"{'BUILD_PASTURE': 14, 'NORTH': 1007, 'WEST': 866, 'PICKUP': 258, 'PLACE': 14, 'PLANT': 133, 'WATER': 922, 'EAST': 651, 'SOUTH': 777, 'FEED': 321, 'CARE': 312, 'PASS': 467, 'COLLECT_FERTILIZER': 319, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 100}",719,v023c_high_hands_15hands,44278.0,DONE,1,0,0,-98294.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 61, 'BUY_PRODUCT': 163, 'HIRE': 275, 'SELL': 141, 'SELL_FERTILIZER': 152, 'SELL_WHEAT': 176, 'BUY_LAND': 2, 'SELL_MILK': 76, 'SELL_WOOL': 79, 'SELL_MELON': 71, 'SELL_STRAWBERRY': 42}",0.341208,fixed_replay,142572.0,DONE,0.047667,0.090125,0.205958,loss,1,90326281,0,,141,1,17,3,3
"{'BUILD_PASTURE': 14, 'NORTH': 1004, 'WEST': 862, 'PICKUP': 258, 'PLACE': 14, 'PLANT': 132, 'WATER': 919, 'EAST': 650, 'SOUTH': 777, 'FEED': 321, 'CARE': 311, 'PASS': 463, 'COLLECT_FERTILIZER': 319, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 100}",719,v023c_high_hands_15hands,54106.0,DONE,1,0,0,-115712.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 61, 'BUY_PRODUCT': 163, 'HIRE': 275, 'SELL': 146, 'SELL_FERTILIZER': 151, 'SELL_WHEAT': 176, 'BUY_LAND': 2, 'SELL_MILK': 74, 'SELL_WOOL': 79, 'SELL_MELON': 70, 'SELL_STRAWBERRY': 55}",0.510833,fixed_replay,169818.0,DONE,0.048,0.091166,0.236583,loss,0,90326842,0,,141,1,15,3,3
"{'BUILD_PASTURE': 14, 'NORTH': 1004, 'WEST': 862, 'PICKUP': 258, 'PLACE': 14, 'PLANT': 132, 'WATER': 919, 'EAST': 650, 'SOUTH': 777, 'FEED': 321, 'CARE': 311, 'PASS': 464, 'COLLECT_FERTILIZER': 319, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 100}",719,v023c_high_hands_15hands,54106.0,DONE,1,0,0,-115495.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 61, 'BUY_PRODUCT': 163, 'HIRE': 275, 'SELL': 146, 'SELL_FERTILIZER': 151, 'SELL_WHEAT': 176, 'BUY_LAND': 2, 'SELL_MILK': 74, 'SELL_WOOL': 79, 'SELL_MELON': 70, 'SELL_STRAWBERRY': 55}",0.3515,fixed_replay,169601.0,DONE,0.046834,0.087292,0.225416,loss,1,90326842,0,,141,1,10,2,2
"{'BUILD_PASTURE': 14, 'NORTH': 1007, 'WEST': 866, 'PICKUP': 258, 'PLACE': 14, 'PLANT': 133, 'WATER': 922, 'EAST': 651, 'SOUTH': 777, 'FEED': 321, 'CARE': 312, 'PASS': 468, 'COLLECT_FERTILIZER': 319, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 100}",719,v023c_high_hands_15hands,47056.0,DONE,1,0,0,-114949.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 61, 'BUY_PRODUCT': 163, 'HIRE': 275, 'SELL': 141, 'SELL_FERTILIZER': 152, 'SELL_WHEAT': 176, 'BUY_LAND': 2, 'SELL_MILK': 76, 'SELL_WOOL': 79, 'SELL_MELON': 71, 'SELL_STRAWBERRY': 42}",0.275958,fixed_replay,162005.0,DONE,0.04875,0.089792,0.202208,loss,0,90327778,0,,141,1,10,2,2
"{'BUILD_PASTURE': 14, 'NORTH': 1007, 'WEST': 866, 'PICKUP': 258, 'PLACE': 14, 'PLANT': 133, 'WATER': 922, 'EAST': 651, 'SOUTH': 777, 'FEED': 321, 'CARE': 312, 'PASS': 468, 'COLLECT_FERTILIZER': 319, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 100}",719,v023c_high_hands_15hands,46731.0,DONE,1,0,0,-113108.0,"{'BUY_ANIMAL': 10, 'BUY_SEED': 61, 'BUY_PRODUCT': 163, 'HIRE': 275, 'SELL': 141, 'SELL_FERTILIZER': 152, 'SELL_WHEAT': 176, 'BUY_LAND': 2, 'SELL_MILK': 76, 'SELL_WOOL': 79, 'SELL_MELON': 71, 'SELL_STRAWBERRY': 42}",0.34325,fixed_replay,159839.0,DONE,0.046833,0.08925,0.210709,loss,1,90327778,0,,141,1,10,2,2
