seed,seat,candidate_money,opponent_money,margin,result,candidate_status,opponent_status,game_done,action_calls,agent_errors,invalid_action_shapes,runtime_p50_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,wall_seconds,route_fallbacks,route_switches,route_history,daily_cash,field_counts,market_counts,market_quantities,candidate,opponent,v009_state
17,0,139287.0,3484.0,135803.0,win,DONE,DONE,1,719,0,0,0.632375,1.1154369000000002,1.2873015000000014,32.626334,2.231692542001838,0,0,[],"{""0"": 98.0, ""1"": 87.0, ""10"": 10293.0, ""11"": 12820.0, ""12"": 12500.0, ""13"": 17785.0, ""14"": 18090.0, ""15"": 19803.0, ""16"": 28532.0, ""17"": 31246.0, ""18"": 35501.0, ""19"": 43276.0, ""2"": 91.0, ""20"": 60717.0, ""21"": 76210.0, ""22"": 80627.0, ""23"": 86213.0, ""24"": 92959.0, ""25"": 106456.0, ""26"": 108798.0, ""27"": 122023.0, ""28"": 135380.0, ""3"": 107.0, ""4"": 110.0, ""5"": 256.0, ""6"": 737.0, ""7"": 226.0, ""8"": 516.0, ""9"": 1705.0}","{""BUILD_PASTURE"": 12, ""CARE"": 236, ""COLLECT_FERTILIZER"": 273, ""DIG"": 17, ""DROP"": 86, ""EAST"": 943, ""FEED"": 260, ""HARVEST"": 203, ""NORTH"": 1323, ""PASS"": 1661, ""PICKUP"": 69, ""PLACE"": 12, ""PLANT"": 103, ""SOUTH"": 908, ""WATER"": 740, ""WEST"": 1141}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 197, ""BUY_SEED"": 51, ""HIRE"": 321, ""SELL"": 190}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 537, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 35, ""SELL:CARROT"": 36, ""SELL:FERTILIZER"": 273, ""SELL:MELON"": 120, ""SELL:MILK"": 224, ""SELL:STRAWBERRY"": 125, ""SELL:WHEAT"": 397, ""SELL:WOOL"": 81}",v009a_market_memory,starter,"{""extra_sells"": 0, ""last_step"": 718, ""previous_inventory"": {""MELON"": 9980, ""MILK"": 9706, ""STRAWBERRY"": 9607, ""WOOL"": 9869}, ""previous_prices"": {""MELON"": 277.0, ""MILK"": 309.0, ""STRAWBERRY"": 287.0, ""WOOL"": 242.0}, ""reduced_sells"": 14, ""regimes"": {""MELON"": ""TIGHT"", ""MILK"": ""TIGHT"", ""STRAWBERRY"": ""TIGHT"", ""WOOL"": ""TIGHT""}, ""reordered_sells"": 10}"
17,1,138229.0,3499.0,134730.0,win,DONE,DONE,1,719,0,0,0.629958,1.1138044000000005,1.3420124400000037,1.436375,2.20687216600345,0,0,[],"{""0"": 98.0, ""1"": 87.0, ""10"": 10272.0, ""11"": 13228.0, ""12"": 13076.0, ""13"": 18237.0, ""14"": 21217.0, ""15"": 22884.0, ""16"": 27855.0, ""17"": 32786.0, ""18"": 35237.0, ""19"": 45509.0, ""2"": 91.0, ""20"": 61121.0, ""21"": 71970.0, ""22"": 80631.0, ""23"": 86446.0, ""24"": 90300.0, ""25"": 93860.0, ""26"": 104170.0, ""27"": 119104.0, ""28"": 133033.0, ""3"": 107.0, ""4"": 81.0, ""5"": 255.0, ""6"": 731.0, ""7"": 163.0, ""8"": 504.0, ""9"": 1913.0}","{""BUILD_PASTURE"": 12, ""CARE"": 239, ""COLLECT_FERTILIZER"": 271, ""DIG"": 15, ""DROP"": 88, ""EAST"": 952, ""FEED"": 259, ""HARVEST"": 212, ""NORTH"": 1357, ""PASS"": 1600, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 108, ""SOUTH"": 949, ""WATER"": 744, ""WEST"": 1121}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 216, ""BUY_SEED"": 59, ""HIRE"": 322, ""SELL"": 194}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 551, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 38, ""SELL:CARROT"": 39, ""SELL:FERTILIZER"": 271, ""SELL:MELON"": 119, ""SELL:MILK"": 177, ""SELL:STRAWBERRY"": 128, ""SELL:WHEAT"": 420, ""SELL:WOOL"": 130}",v009a_market_memory,starter,"{""extra_sells"": 0, ""last_step"": 718, ""previous_inventory"": {""MELON"": 9979, ""MILK"": 9749, ""STRAWBERRY"": 9610, ""WOOL"": 9666}, ""previous_prices"": {""MELON"": 277.0, ""MILK"": 298.0, ""STRAWBERRY"": 286.0, ""WOOL"": 250.0}, ""reduced_sells"": 4, ""regimes"": {""MELON"": ""TIGHT"", ""MILK"": ""TIGHT"", ""STRAWBERRY"": ""TIGHT"", ""WOOL"": ""TIGHT""}, ""reordered_sells"": 9}"
42,0,139433.0,3495.0,135938.0,win,DONE,DONE,1,719,0,0,0.626459,1.1329622,1.3141204400000024,1.521,2.214226124997367,0,0,[],"{""0"": 98.0, ""1"": 87.0, ""10"": 8215.0, ""11"": 13125.0, ""12"": 15419.0, ""13"": 18167.0, ""14"": 18633.0, ""15"": 20532.0, ""16"": 28678.0, ""17"": 31673.0, ""18"": 33402.0, ""19"": 43859.0, ""2"": 91.0, ""20"": 61210.0, ""21"": 79251.0, ""22"": 81178.0, ""23"": 85424.0, ""24"": 93345.0, ""25"": 107882.0, ""26"": 110661.0, ""27"": 121643.0, ""28"": 135361.0, ""3"": 107.0, ""4"": 110.0, ""5"": 256.0, ""6"": 739.0, ""7"": 127.0, ""8"": 1892.0, ""9"": 1826.0}","{""BUILD_PASTURE"": 12, ""CARE"": 240, ""COLLECT_FERTILIZER"": 272, ""DIG"": 25, ""DROP"": 91, ""EAST"": 921, ""FEED"": 264, ""HARVEST"": 201, ""NORTH"": 1301, ""PASS"": 1636, ""PICKUP"": 65, ""PLACE"": 12, ""PLANT"": 101, ""SOUTH"": 1004, ""WATER"": 728, ""WEST"": 1096}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 198, ""BUY_SEED"": 48, ""HIRE"": 320, ""SELL"": 182}","{""BUY_ANIMAL:COW"": 10, ""BUY_ANIMAL:SHEEP"": 2, ""BUY_PRODUCT:WHEAT"": 530, ""BUY_SEED:CARROT"": 11, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 37, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 272, ""SELL:MELON"": 119, ""SELL:MILK"": 246, ""SELL:STRAWBERRY"": 121, ""SELL:WHEAT"": 389, ""SELL:WOOL"": 68}",v009a_market_memory,starter,"{""extra_sells"": 0, ""last_step"": 718, ""previous_inventory"": {""MELON"": 9979, ""MILK"": 9764, ""STRAWBERRY"": 9585, ""WOOL"": 9748}, ""previous_prices"": {""MELON"": 277.0, ""MILK"": 294.0, ""STRAWBERRY"": 291.0, ""WOOL"": 247.0}, ""reduced_sells"": 6, ""regimes"": {""MELON"": ""TIGHT"", ""MILK"": ""TIGHT"", ""STRAWBERRY"": ""TIGHT"", ""WOOL"": ""TIGHT""}, ""reordered_sells"": 7}"
42,1,140738.0,3497.0,137241.0,win,DONE,DONE,1,719,0,0,0.625,1.1283792,1.3217286200000018,52.995166,2.233803709001222,0,0,[],"{""0"": 98.0, ""1"": 87.0, ""10"": 8298.0, ""11"": 13105.0, ""12"": 12816.0, ""13"": 18291.0, ""14"": 18594.0, ""15"": 20450.0, ""16"": 25606.0, ""17"": 30256.0, ""18"": 34349.0, ""19"": 46117.0, ""2"": 91.0, ""20"": 62538.0, ""21"": 78254.0, ""22"": 84490.0, ""23"": 86343.0, ""24"": 92825.0, ""25"": 103379.0, ""26"": 112693.0, ""27"": 122642.0, ""28"": 136963.0, ""3"": 107.0, ""4"": 110.0, ""5"": 256.0, ""6"": 739.0, ""7"": 222.0, ""8"": 1794.0, ""9"": 1857.0}","{""BUILD_PASTURE"": 12, ""CARE"": 236, ""COLLECT_FERTILIZER"": 274, ""DIG"": 19, ""DROP"": 88, ""EAST"": 908, ""FEED"": 261, ""HARVEST"": 200, ""NORTH"": 1344, ""PASS"": 1680, ""PICKUP"": 65, ""PLACE"": 12, ""PLANT"": 98, ""SOUTH"": 952, ""WATER"": 745, ""WEST"": 1073}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 214, ""BUY_SEED"": 42, ""HIRE"": 320, ""SELL"": 185}","{""BUY_ANIMAL:COW"": 10, ""BUY_ANIMAL:SHEEP"": 2, ""BUY_PRODUCT:WHEAT"": 538, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 32, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 274, ""SELL:MELON"": 119, ""SELL:MILK"": 239, ""SELL:STRAWBERRY"": 124, ""SELL:WHEAT"": 391, ""SELL:WOOL"": 64}",v009a_market_memory,starter,"{""extra_sells"": 0, ""last_step"": 718, ""previous_inventory"": {""MELON"": 9979, ""MILK"": 9775, ""STRAWBERRY"": 9462, ""WOOL"": 9708}, ""previous_prices"": {""MELON"": 277.0, ""MILK"": 290.0, ""STRAWBERRY"": 315.0, ""WOOL"": 249.0}, ""reduced_sells"": 3, ""regimes"": {""MELON"": ""TIGHT"", ""MILK"": ""TIGHT"", ""STRAWBERRY"": ""TIGHT"", ""WOOL"": ""TIGHT""}, ""reordered_sells"": 10}"
2026,0,136268.0,3493.0,132775.0,win,DONE,DONE,1,719,0,0,0.637458,1.1087589,1.2746450600000008,1.478625,2.2129278749998775,0,0,[],"{""0"": 98.0, ""1"": 87.0, ""10"": 10761.0, ""11"": 12261.0, ""12"": 12339.0, ""13"": 17249.0, ""14"": 20508.0, ""15"": 23425.0, ""16"": 26801.0, ""17"": 31634.0, ""18"": 34780.0, ""19"": 45856.0, ""2"": 91.0, ""20"": 61046.0, ""21"": 70844.0, ""22"": 79342.0, ""23"": 85420.0, ""24"": 87992.0, ""25"": 98273.0, ""26"": 108973.0, ""27"": 116535.0, ""28"": 131354.0, ""3"": 107.0, ""4"": 81.0, ""5"": 255.0, ""6"": 731.0, ""7"": 104.0, ""8"": 263.0, ""9"": 1396.0}","{""BUILD_PASTURE"": 12, ""CARE"": 242, ""COLLECT_FERTILIZER"": 267, ""DIG"": 17, ""DROP"": 88, ""EAST"": 900, ""FEED"": 263, ""HARVEST"": 202, ""NORTH"": 1334, ""PASS"": 1661, ""PICKUP"": 69, ""PLACE"": 12, ""PLANT"": 107, ""SOUTH"": 1015, ""WATER"": 753, ""WEST"": 1128}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 206, ""BUY_SEED"": 56, ""HIRE"": 325, ""SELL"": 200}","{""BUY_ANIMAL:COW"": 5, ""BUY_ANIMAL:SHEEP"": 7, ""BUY_PRODUCT:WHEAT"": 537, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 41, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 267, ""SELL:MELON"": 119, ""SELL:MILK"": 131, ""SELL:STRAWBERRY"": 127, ""SELL:WHEAT"": 407, ""SELL:WOOL"": 178}",v009a_market_memory,starter,"{""extra_sells"": 0, ""last_step"": 718, ""previous_inventory"": {""MELON"": 9979, ""MILK"": 9757, ""STRAWBERRY"": 9537, ""WOOL"": 9714}, ""previous_prices"": {""MELON"": 277.0, ""MILK"": 295.0, ""STRAWBERRY"": 301.0, ""WOOL"": 249.0}, ""reduced_sells"": 9, ""regimes"": {""MELON"": ""TIGHT"", ""MILK"": ""TIGHT"", ""STRAWBERRY"": ""TIGHT"", ""WOOL"": ""TIGHT""}, ""reordered_sells"": 8}"
2026,1,135325.0,3493.0,131832.0,win,DONE,DONE,1,719,0,0,0.625375,1.1076631,1.3370405000000019,1.575834,2.196342041999742,0,0,[],"{""0"": 98.0, ""1"": 87.0, ""10"": 10761.0, ""11"": 12261.0, ""12"": 12339.0, ""13"": 17249.0, ""14"": 20468.0, ""15"": 23384.0, ""16"": 26853.0, ""17"": 31603.0, ""18"": 33356.0, ""19"": 40289.0, ""2"": 91.0, ""20"": 58512.0, ""21"": 66501.0, ""22"": 76326.0, ""23"": 82272.0, ""24"": 86940.0, ""25"": 95440.0, ""26"": 105159.0, ""27"": 116154.0, ""28"": 131413.0, ""3"": 107.0, ""4"": 81.0, ""5"": 255.0, ""6"": 731.0, ""7"": 104.0, ""8"": 263.0, ""9"": 1396.0}","{""BUILD_PASTURE"": 12, ""CARE"": 245, ""COLLECT_FERTILIZER"": 273, ""DIG"": 17, ""DROP"": 79, ""EAST"": 903, ""FEED"": 260, ""HARVEST"": 201, ""NORTH"": 1300, ""PASS"": 1670, ""PICKUP"": 69, ""PLACE"": 12, ""PLANT"": 106, ""SOUTH"": 995, ""WATER"": 759, ""WEST"": 1120}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 200, ""BUY_SEED"": 56, ""HIRE"": 323, ""SELL"": 195}","{""BUY_ANIMAL:COW"": 5, ""BUY_ANIMAL:SHEEP"": 7, ""BUY_PRODUCT:WHEAT"": 523, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 39, ""SELL:CARROT"": 33, ""SELL:FERTILIZER"": 273, ""SELL:MELON"": 119, ""SELL:MILK"": 126, ""SELL:STRAWBERRY"": 127, ""SELL:WHEAT"": 393, ""SELL:WOOL"": 176}",v009a_market_memory,starter,"{""extra_sells"": 0, ""last_step"": 718, ""previous_inventory"": {""MELON"": 9979, ""MILK"": 9752, ""STRAWBERRY"": 9537, ""WOOL"": 9712}, ""previous_prices"": {""MELON"": 277.0, ""MILK"": 297.0, ""STRAWBERRY"": 301.0, ""WOOL"": 249.0}, ""reduced_sells"": 12, ""regimes"": {""MELON"": ""TIGHT"", ""MILK"": ""TIGHT"", ""STRAWBERRY"": ""TIGHT"", ""WOOL"": ""TIGHT""}, ""reordered_sells"": 10}"
217,0,134634.0,3497.0,131137.0,win,DONE,DONE,1,719,0,0,0.623959,1.1177538999999999,1.2635356200000003,1.553417,2.2248512920050416,0,0,[],"{""0"": 98.0, ""1"": 87.0, ""10"": 9671.0, ""11"": 12900.0, ""12"": 12649.0, ""13"": 18015.0, ""14"": 18361.0, ""15"": 20122.0, ""16"": 25464.0, ""17"": 30910.0, ""18"": 37189.0, ""19"": 44154.0, ""2"": 91.0, ""20"": 57624.0, ""21"": 76954.0, ""22"": 78889.0, ""23"": 83793.0, ""24"": 92807.0, ""25"": 101721.0, ""26"": 107163.0, ""27"": 117946.0, ""28"": 130972.0, ""3"": 107.0, ""4"": 110.0, ""5"": 256.0, ""6"": 739.0, ""7"": 222.0, ""8"": 1794.0, ""9"": 1846.0}","{""BUILD_PASTURE"": 12, ""CARE"": 245, ""COLLECT_FERTILIZER"": 274, ""DIG"": 22, ""DROP"": 82, ""EAST"": 897, ""FEED"": 262, ""HARVEST"": 198, ""NORTH"": 1318, ""PASS"": 1647, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 99, ""SOUTH"": 944, ""WATER"": 749, ""WEST"": 1116}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 207, ""BUY_SEED"": 49, ""HIRE"": 319, ""SELL"": 189}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 540, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 38, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 274, ""SELL:MELON"": 120, ""SELL:MILK"": 231, ""SELL:STRAWBERRY"": 121, ""SELL:WHEAT"": 402, ""SELL:WOOL"": 78}",v009a_market_memory,starter,"{""extra_sells"": 0, ""last_step"": 718, ""previous_inventory"": {""MELON"": 9980, ""MILK"": 9749, ""STRAWBERRY"": 9675, ""WOOL"": 9830}, ""previous_prices"": {""MELON"": 277.0, ""MILK"": 298.0, ""STRAWBERRY"": 271.0, ""WOOL"": 244.0}, ""reduced_sells"": 27, ""regimes"": {""MELON"": ""TIGHT"", ""MILK"": ""TIGHT"", ""STRAWBERRY"": ""TIGHT"", ""WOOL"": ""TIGHT""}, ""reordered_sells"": 10}"
217,1,140572.0,3477.0,137095.0,win,DONE,DONE,1,719,0,0,0.636458,1.1108172000000003,1.3250139400000018,1.468166,2.2323507920009433,0,0,[],"{""0"": 98.0, ""1"": 87.0, ""10"": 10492.0, ""11"": 13015.0, ""12"": 15683.0, ""13"": 18265.0, ""14"": 18586.0, ""15"": 24558.0, ""16"": 25807.0, ""17"": 31509.0, ""18"": 38645.0, ""19"": 43574.0, ""2"": 91.0, ""20"": 63105.0, ""21"": 76821.0, ""22"": 81592.0, ""23"": 86388.0, ""24"": 96621.0, ""25"": 102451.0, ""26"": 110608.0, ""27"": 122181.0, ""28"": 135634.0, ""3"": 107.0, ""4"": 81.0, ""5"": 255.0, ""6"": 731.0, ""7"": 138.0, ""8"": 664.0, ""9"": 1960.0}","{""BUILD_PASTURE"": 12, ""CARE"": 242, ""COLLECT_FERTILIZER"": 272, ""DIG"": 24, ""DROP"": 92, ""EAST"": 945, ""FEED"": 260, ""HARVEST"": 198, ""NORTH"": 1345, ""PASS"": 1590, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 101, ""SOUTH"": 990, ""WATER"": 731, ""WEST"": 1128}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 216, ""BUY_SEED"": 46, ""HIRE"": 322, ""SELL"": 200}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 532, ""BUY_SEED:CARROT"": 11, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 36, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 272, ""SELL:MELON"": 119, ""SELL:MILK"": 208, ""SELL:STRAWBERRY"": 122, ""SELL:WHEAT"": 389, ""SELL:WOOL"": 96}",v009a_market_memory,starter,"{""extra_sells"": 0, ""last_step"": 718, ""previous_inventory"": {""MELON"": 9979, ""MILK"": 9672, ""STRAWBERRY"": 9586, ""WOOL"": 9704}, ""previous_prices"": {""MELON"": 277.0, ""MILK"": 317.0, ""STRAWBERRY"": 291.0, ""WOOL"": 249.0}, ""reduced_sells"": 10, ""regimes"": {""MELON"": ""TIGHT"", ""MILK"": ""TIGHT"", ""STRAWBERRY"": ""TIGHT"", ""WOOL"": ""TIGHT""}, ""reordered_sells"": 12}"
317,0,132057.0,3475.0,128582.0,win,DONE,DONE,1,719,0,0,0.601458,1.1192667,1.326127440000002,1.395459,2.1627193329986767,0,0,[],"{""0"": 98.0, ""1"": 87.0, ""10"": 9757.0, ""11"": 12786.0, ""12"": 12535.0, ""13"": 17995.0, ""14"": 18341.0, ""15"": 19897.0, ""16"": 25517.0, ""17"": 30944.0, ""18"": 38996.0, ""19"": 43932.0, ""2"": 91.0, ""20"": 59046.0, ""21"": 74698.0, ""22"": 78968.0, ""23"": 81089.0, ""24"": 91357.0, ""25"": 97203.0, ""26"": 108771.0, ""27"": 115132.0, ""28"": 128705.0, ""3"": 107.0, ""4"": 110.0, ""5"": 256.0, ""6"": 739.0, ""7"": 222.0, ""8"": 1794.0, ""9"": 1846.0}","{""BUILD_PASTURE"": 12, ""CARE"": 248, ""COLLECT_FERTILIZER"": 274, ""DIG"": 28, ""DROP"": 75, ""EAST"": 911, ""FEED"": 258, ""HARVEST"": 195, ""NORTH"": 1271, ""PASS"": 1705, ""PICKUP"": 65, ""PLACE"": 12, ""PLANT"": 99, ""SOUTH"": 917, ""WATER"": 755, ""WEST"": 1098}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 205, ""BUY_SEED"": 44, ""HIRE"": 318, ""SELL"": 178}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 533, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 35, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 274, ""SELL:MELON"": 120, ""SELL:MILK"": 187, ""SELL:STRAWBERRY"": 121, ""SELL:WHEAT"": 395, ""SELL:WOOL"": 114}",v009a_market_memory,starter,"{""extra_sells"": 0, ""last_step"": 718, ""previous_inventory"": {""MELON"": 9980, ""MILK"": 9723, ""STRAWBERRY"": 9675, ""WOOL"": 9722}, ""previous_prices"": {""MELON"": 277.0, ""MILK"": 305.0, ""STRAWBERRY"": 271.0, ""WOOL"": 248.0}, ""reduced_sells"": 23, ""regimes"": {""MELON"": ""TIGHT"", ""MILK"": ""TIGHT"", ""STRAWBERRY"": ""TIGHT"", ""WOOL"": ""TIGHT""}, ""reordered_sells"": 8}"
317,1,132155.0,3475.0,128680.0,win,DONE,DONE,1,719,0,0,0.6085,1.1292914000000003,1.34413438,28.754708,2.2551833339966834,0,0,[],"{""0"": 98.0, ""1"": 87.0, ""10"": 9757.0, ""11"": 12786.0, ""12"": 12535.0, ""13"": 17995.0, ""14"": 18341.0, ""15"": 19897.0, ""16"": 25517.0, ""17"": 30944.0, ""18"": 38996.0, ""19"": 43932.0, ""2"": 91.0, ""20"": 59046.0, ""21"": 74698.0, ""22"": 78968.0, ""23"": 81089.0, ""24"": 91357.0, ""25"": 97203.0, ""26"": 107786.0, ""27"": 115220.0, ""28"": 128755.0, ""3"": 107.0, ""4"": 110.0, ""5"": 256.0, ""6"": 739.0, ""7"": 222.0, ""8"": 1794.0, ""9"": 1846.0}","{""BUILD_PASTURE"": 12, ""CARE"": 250, ""COLLECT_FERTILIZER"": 274, ""DIG"": 29, ""DROP"": 76, ""EAST"": 921, ""FEED"": 258, ""HARVEST"": 195, ""NORTH"": 1283, ""PASS"": 1656, ""PICKUP"": 65, ""PLACE"": 12, ""PLANT"": 100, ""SOUTH"": 932, ""WATER"": 759, ""WEST"": 1101}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 204, ""BUY_SEED"": 44, ""HIRE"": 318, ""SELL"": 186}","{""BUY_ANIMAL:COW"": 7, ""BUY_ANIMAL:SHEEP"": 5, ""BUY_PRODUCT:WHEAT"": 531, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 35, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 274, ""SELL:MELON"": 120, ""SELL:MILK"": 187, ""SELL:STRAWBERRY"": 121, ""SELL:WHEAT"": 397, ""SELL:WOOL"": 114}",v009a_market_memory,starter,"{""extra_sells"": 0, ""last_step"": 718, ""previous_inventory"": {""MELON"": 9980, ""MILK"": 9723, ""STRAWBERRY"": 9675, ""WOOL"": 9722}, ""previous_prices"": {""MELON"": 277.0, ""MILK"": 305.0, ""STRAWBERRY"": 271.0, ""WOOL"": 248.0}, ""reduced_sells"": 23, ""regimes"": {""MELON"": ""TIGHT"", ""MILK"": ""TIGHT"", ""STRAWBERRY"": ""TIGHT"", ""WOOL"": ""TIGHT""}, ""reordered_sells"": 8}"
733,0,135639.0,3505.0,132134.0,win,DONE,DONE,1,719,0,0,0.62625,1.1153461,1.318232000000001,1.460167,2.22393945800286,0,0,[],"{""0"": 98.0, ""1"": 87.0, ""10"": 9712.0, ""11"": 13079.0, ""12"": 12848.0, ""13"": 18332.0, ""14"": 18692.0, ""15"": 20363.0, ""16"": 26148.0, ""17"": 31832.0, ""18"": 36033.0, ""19"": 44310.0, ""2"": 91.0, ""20"": 59529.0, ""21"": 78332.0, ""22"": 81088.0, ""23"": 85537.0, ""24"": 95238.0, ""25"": 106556.0, ""26"": 113378.0, ""27"": 119422.0, ""28"": 132837.0, ""3"": 107.0, ""4"": 110.0, ""5"": 256.0, ""6"": 737.0, ""7"": 226.0, ""8"": 1808.0, ""9"": 1870.0}","{""BUILD_PASTURE"": 12, ""CARE"": 233, ""COLLECT_FERTILIZER"": 269, ""DIG"": 18, ""DROP"": 79, ""EAST"": 902, ""FEED"": 259, ""HARVEST"": 204, ""NORTH"": 1332, ""PASS"": 1677, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 103, ""SOUTH"": 949, ""WATER"": 745, ""WEST"": 1108}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 210, ""BUY_SEED"": 44, ""HIRE"": 320, ""SELL"": 180}","{""BUY_ANIMAL:COW"": 10, ""BUY_ANIMAL:SHEEP"": 2, ""BUY_PRODUCT:WHEAT"": 538, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 34, ""SELL:CARROT"": 36, ""SELL:FERTILIZER"": 269, ""SELL:MELON"": 120, ""SELL:MILK"": 241, ""SELL:STRAWBERRY"": 121, ""SELL:WHEAT"": 401, ""SELL:WOOL"": 66}",v009a_market_memory,starter,"{""extra_sells"": 0, ""last_step"": 718, ""previous_inventory"": {""MELON"": 9980, ""MILK"": 9777, ""STRAWBERRY"": 9657, ""WOOL"": 9710}, ""previous_prices"": {""MELON"": 277.0, ""MILK"": 290.0, ""STRAWBERRY"": 276.0, ""WOOL"": 249.0}, ""reduced_sells"": 19, ""regimes"": {""MELON"": ""TIGHT"", ""MILK"": ""TIGHT"", ""STRAWBERRY"": ""TIGHT"", ""WOOL"": ""TIGHT""}, ""reordered_sells"": 11}"
