seed,seat,candidate_money,opponent_money,margin,result,candidate_status,opponent_status,game_done,action_calls,agent_errors,invalid_action_shapes,runtime_p50_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,wall_seconds,route_fallbacks,route_switches,route_history,daily_cash,field_counts,high_value_counts,market_counts,market_quantities,eod_unwatered_mean,eod_unwatered_max,eod_weeds_mean,eod_weeds_max,max_consecutive_unwatered,v011_stats,candidate,opponent
733,0,138866.0,0.0,138866.0,win,DONE,DONE,1,719,0,0,0.65525,1.2317089,1.4345200600000014,39.308583,2.3429606249992503,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 242, ""COLLECT_FERTILIZER"": 273, ""DIG"": 16, ""DROP"": 79, ""EAST"": 884, ""FEED"": 257, ""HARVEST"": 199, ""NORTH"": 1299, ""PASS"": 1705, ""PICKUP"": 68, ""PLACE"": 12, ""PLANT"": 102, ""SOUTH"": 965, ""WATER"": 733, ""WEST"": 1096}","{""HARVEST:HIGH_VALUE"": 68, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 48, ""WATER:HIGH_VALUE"": 578, ""WATER:MELON"": 149, ""WATER:STRAWBERRY"": 429}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 207, ""BUY_SEED"": 49, ""HIRE"": 319, ""SELL"": 182}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 527, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 33, ""SELL:CARROT"": 36, ""SELL:FERTILIZER"": 273, ""SELL:MELON"": 109, ""SELL:MILK"": 209, ""SELL:STRAWBERRY"": 122, ""SELL:WHEAT"": 389, ""SELL:WOOL"": 95}",9.827586206896552,22,1.896551724137931,17,1,"{""base_harvest_jobs"": 139, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 0, ""harvest_jobs_seen"": 1311, ""last_step"": 718, ""pass_after"": 1705, ""pass_before"": 1705, ""storage_jobs_seen"": 127, ""unassigned_urgent_jobs"": 696, ""unreachable_jobs"": 0, ""water_jobs_seen"": 0}",v011b_harvest_storage,random
733,1,138146.0,0.0,138146.0,win,DONE,DONE,1,719,0,0,0.676083,1.2207086000000003,1.4111413800000001,1.754708,2.333243000000948,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 232, ""COLLECT_FERTILIZER"": 273, ""DIG"": 18, ""DROP"": 88, ""EAST"": 928, ""FEED"": 259, ""HARVEST"": 205, ""NORTH"": 1343, ""PASS"": 1664, ""PICKUP"": 69, ""PLACE"": 12, ""PLANT"": 105, ""SOUTH"": 961, ""WATER"": 728, ""WEST"": 1094}","{""HARVEST:HIGH_VALUE"": 71, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 51, ""WATER:HIGH_VALUE"": 568, ""WATER:MELON"": 148, ""WATER:STRAWBERRY"": 420}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 202, ""BUY_SEED"": 49, ""HIRE"": 321, ""SELL"": 180}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 536, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 37, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 273, ""SELL:MELON"": 108, ""SELL:MILK"": 228, ""SELL:STRAWBERRY"": 125, ""SELL:WHEAT"": 404, ""SELL:WOOL"": 70}",10.344827586206897,23,1.6551724137931034,14,1,"{""base_harvest_jobs"": 204, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 0, ""harvest_jobs_seen"": 1457, ""last_step"": 718, ""pass_after"": 1664, ""pass_before"": 1664, ""storage_jobs_seen"": 78, ""unassigned_urgent_jobs"": 733, ""unreachable_jobs"": 0, ""water_jobs_seen"": 0}",v011b_harvest_storage,random
17,0,103497.0,147269.0,-43772.0,loss,DONE,DONE,1,719,0,0,0.673834,1.1725997,1.3627950000000002,1.783083,3.186751875000482,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 231, ""COLLECT_FERTILIZER"": 270, ""DIG"": 15, ""DROP"": 77, ""EAST"": 916, ""FEED"": 252, ""HARVEST"": 205, ""NORTH"": 1313, ""PASS"": 1679, ""PICKUP"": 69, ""PLACE"": 12, ""PLANT"": 107, ""SOUTH"": 951, ""WATER"": 743, ""WEST"": 1146}","{""HARVEST:HIGH_VALUE"": 73, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 53, ""WATER:HIGH_VALUE"": 575, ""WATER:MELON"": 149, ""WATER:STRAWBERRY"": 426}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 196, ""BUY_SEED"": 47, ""HIRE"": 322, ""SELL"": 183}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 526, ""BUY_SEED:CARROT"": 14, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 37, ""SELL:CARROT"": 39, ""SELL:FERTILIZER"": 270, ""SELL:MELON"": 109, ""SELL:MILK"": 215, ""SELL:STRAWBERRY"": 124, ""SELL:WHEAT"": 403, ""SELL:WOOL"": 80}",10.206896551724139,30,1.6206896551724137,15,1,"{""base_harvest_jobs"": 113, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 0, ""harvest_jobs_seen"": 1500, ""last_step"": 718, ""pass_after"": 1679, ""pass_before"": 1679, ""storage_jobs_seen"": 43, ""unassigned_urgent_jobs"": 721, ""unreachable_jobs"": 0, ""water_jobs_seen"": 0}",v011b_harvest_storage,hamburger
17,1,89848.0,134416.0,-44568.0,loss,DONE,DONE,1,719,0,0,0.656709,1.1773956,1.397889320000001,36.92325,3.153310916997725,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 215, ""COLLECT_FERTILIZER"": 272, ""DIG"": 17, ""DROP"": 78, ""EAST"": 901, ""FEED"": 259, ""HARVEST"": 183, ""NORTH"": 1318, ""PASS"": 1715, ""PICKUP"": 71, ""PLACE"": 12, ""PLANT"": 97, ""SOUTH"": 938, ""WATER"": 748, ""WEST"": 1056}","{""HARVEST:HIGH_VALUE"": 71, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 51, ""WATER:HIGH_VALUE"": 606, ""WATER:MELON"": 149, ""WATER:STRAWBERRY"": 457}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 192, ""BUY_SEED"": 54, ""HIRE"": 317, ""SELL"": 187}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 522, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 37, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 272, ""SELL:MELON"": 109, ""SELL:MILK"": 178, ""SELL:STRAWBERRY"": 125, ""SELL:WHEAT"": 378, ""SELL:WOOL"": 100}",8.620689655172415,25,2.6206896551724137,20,1,"{""base_harvest_jobs"": 115, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 0, ""harvest_jobs_seen"": 1189, ""last_step"": 718, ""pass_after"": 1715, ""pass_before"": 1715, ""storage_jobs_seen"": 59, ""unassigned_urgent_jobs"": 566, ""unreachable_jobs"": 6, ""water_jobs_seen"": 0}",v011b_harvest_storage,hamburger
42,0,93020.0,143660.0,-50640.0,loss,DONE,DONE,1,719,0,0,0.641333,1.1740753000000002,1.3735168800000004,1.583625,3.2221849170018686,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 231, ""COLLECT_FERTILIZER"": 268, ""DIG"": 27, ""DROP"": 74, ""EAST"": 842, ""FEED"": 254, ""HARVEST"": 186, ""NORTH"": 1332, ""PASS"": 1661, ""PICKUP"": 71, ""PLACE"": 12, ""PLANT"": 104, ""SOUTH"": 965, ""WATER"": 725, ""WEST"": 1058}","{""HARVEST:HIGH_VALUE"": 67, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 47, ""WATER:HIGH_VALUE"": 568, ""WATER:MELON"": 150, ""WATER:STRAWBERRY"": 418}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 193, ""BUY_SEED"": 56, ""HIRE"": 314, ""SELL"": 170}","{""BUY_ANIMAL:COW"": 4, ""BUY_ANIMAL:SHEEP"": 8, ""BUY_PRODUCT:WHEAT"": 517, ""BUY_SEED:CARROT"": 16, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 36, ""SELL:CARROT"": 33, ""SELL:FERTILIZER"": 268, ""SELL:MELON"": 110, ""SELL:MILK"": 111, ""SELL:STRAWBERRY"": 119, ""SELL:WHEAT"": 384, ""SELL:WOOL"": 164}",10,26,1.206896551724138,10,1,"{""base_harvest_jobs"": 120, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 0, ""harvest_jobs_seen"": 1335, ""last_step"": 718, ""pass_after"": 1661, ""pass_before"": 1661, ""storage_jobs_seen"": 30, ""unassigned_urgent_jobs"": 618, ""unreachable_jobs"": 0, ""water_jobs_seen"": 0}",v011b_harvest_storage,hamburger
42,1,93381.0,134902.0,-41521.0,loss,DONE,DONE,1,719,0,0,0.668083,1.1991247,1.3814880600000004,1.65425,3.148843124996347,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 246, ""COLLECT_FERTILIZER"": 272, ""DIG"": 21, ""DROP"": 81, ""EAST"": 862, ""FEED"": 257, ""HARVEST"": 189, ""NORTH"": 1310, ""PASS"": 1556, ""PICKUP"": 71, ""PLACE"": 12, ""PLANT"": 100, ""SOUTH"": 1025, ""WATER"": 710, ""WEST"": 1103}","{""HARVEST:HIGH_VALUE"": 67, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 47, ""WATER:HIGH_VALUE"": 562, ""WATER:MELON"": 149, ""WATER:STRAWBERRY"": 413}","{""BUY_ANIMAL"": 6, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 193, ""BUY_SEED"": 55, ""HIRE"": 314, ""SELL"": 183}","{""BUY_ANIMAL:COW"": 4, ""BUY_ANIMAL:SHEEP"": 8, ""BUY_PRODUCT:WHEAT"": 519, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 39, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 272, ""SELL:MELON"": 109, ""SELL:MILK"": 119, ""SELL:STRAWBERRY"": 119, ""SELL:WHEAT"": 383, ""SELL:WOOL"": 178}",10.413793103448276,25,1.9310344827586208,13,1,"{""base_harvest_jobs"": 64, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 0, ""harvest_jobs_seen"": 1198, ""last_step"": 718, ""pass_after"": 1556, ""pass_before"": 1556, ""storage_jobs_seen"": 21, ""unassigned_urgent_jobs"": 549, ""unreachable_jobs"": 0, ""water_jobs_seen"": 0}",v011b_harvest_storage,hamburger
2026,0,105414.0,157489.0,-52075.0,loss,DONE,DONE,1,719,0,0,0.68175,1.1908292,1.4010069400000007,1.811542,3.220827500001178,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 240, ""COLLECT_FERTILIZER"": 265, ""DIG"": 16, ""DROP"": 78, ""EAST"": 866, ""FEED"": 247, ""HARVEST"": 199, ""NORTH"": 1319, ""PASS"": 1719, ""PICKUP"": 67, ""PLACE"": 12, ""PLANT"": 113, ""SOUTH"": 995, ""WATER"": 749, ""WEST"": 1105}","{""HARVEST:HIGH_VALUE"": 74, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 54, ""WATER:HIGH_VALUE"": 560, ""WATER:MELON"": 149, ""WATER:STRAWBERRY"": 411}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 193, ""BUY_SEED"": 52, ""HIRE"": 322, ""SELL"": 178}","{""BUY_ANIMAL:COW"": 2, ""BUY_ANIMAL:SHEEP"": 10, ""BUY_PRODUCT:WHEAT"": 513, ""BUY_SEED:CARROT"": 15, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 41, ""SELL:CARROT"": 42, ""SELL:FERTILIZER"": 265, ""SELL:MELON"": 109, ""SELL:MILK"": 67, ""SELL:STRAWBERRY"": 128, ""SELL:WHEAT"": 404, ""SELL:WOOL"": 212}",10.551724137931034,32,1.7241379310344827,18,1,"{""base_harvest_jobs"": 273, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 0, ""harvest_jobs_seen"": 1541, ""last_step"": 718, ""pass_after"": 1719, ""pass_before"": 1719, ""storage_jobs_seen"": 33, ""unassigned_urgent_jobs"": 721, ""unreachable_jobs"": 6, ""water_jobs_seen"": 0}",v011b_harvest_storage,hamburger
2026,1,97253.0,146576.0,-49323.0,loss,DONE,DONE,1,719,0,0,0.697791,1.1933631,1.3925313200000011,36.283375,3.2228106250040582,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 237, ""COLLECT_FERTILIZER"": 263, ""DIG"": 19, ""DROP"": 76, ""EAST"": 881, ""FEED"": 246, ""HARVEST"": 198, ""NORTH"": 1349, ""PASS"": 1627, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 111, ""SOUTH"": 995, ""WATER"": 742, ""WEST"": 1125}","{""HARVEST:HIGH_VALUE"": 74, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 54, ""WATER:HIGH_VALUE"": 559, ""WATER:MELON"": 149, ""WATER:STRAWBERRY"": 410}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 189, ""BUY_SEED"": 51, ""HIRE"": 320, ""SELL"": 176}","{""BUY_ANIMAL:COW"": 2, ""BUY_ANIMAL:SHEEP"": 10, ""BUY_PRODUCT:WHEAT"": 517, ""BUY_SEED:CARROT"": 15, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 40, ""SELL:CARROT"": 42, ""SELL:FERTILIZER"": 263, ""SELL:MELON"": 109, ""SELL:MILK"": 68, ""SELL:STRAWBERRY"": 128, ""SELL:WHEAT"": 412, ""SELL:WOOL"": 204}",10.517241379310345,25,1.2413793103448276,11,1,"{""base_harvest_jobs"": 229, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 0, ""harvest_jobs_seen"": 1645, ""last_step"": 718, ""pass_after"": 1627, ""pass_before"": 1627, ""storage_jobs_seen"": 11, ""unassigned_urgent_jobs"": 773, ""unreachable_jobs"": 1, ""water_jobs_seen"": 0}",v011b_harvest_storage,hamburger
217,0,85876.0,137901.0,-52025.0,loss,DONE,DONE,1,719,0,0,0.673417,1.2022750000000002,1.46029506,1.626625,3.1551050000052783,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 218, ""COLLECT_FERTILIZER"": 273, ""DIG"": 23, ""DROP"": 72, ""EAST"": 881, ""FEED"": 262, ""HARVEST"": 191, ""NORTH"": 1331, ""PASS"": 1582, ""PICKUP"": 70, ""PLACE"": 12, ""PLANT"": 101, ""SOUTH"": 1012, ""WATER"": 762, ""WEST"": 1088}","{""HARVEST:HIGH_VALUE"": 70, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 50, ""WATER:HIGH_VALUE"": 609, ""WATER:MELON"": 150, ""WATER:STRAWBERRY"": 459}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 207, ""BUY_SEED"": 49, ""HIRE"": 317, ""SELL"": 182}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 526, ""BUY_SEED:CARROT"": 14, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 36, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 273, ""SELL:MELON"": 110, ""SELL:MILK"": 171, ""SELL:STRAWBERRY"": 124, ""SELL:WHEAT"": 387, ""SELL:WOOL"": 111}",9.10344827586207,24,1.793103448275862,14,1,"{""base_harvest_jobs"": 62, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 0, ""harvest_jobs_seen"": 1193, ""last_step"": 718, ""pass_after"": 1582, ""pass_before"": 1582, ""storage_jobs_seen"": 8, ""unassigned_urgent_jobs"": 531, ""unreachable_jobs"": 0, ""water_jobs_seen"": 0}",v011b_harvest_storage,hamburger
217,1,89171.0,138592.0,-49421.0,loss,DONE,DONE,1,719,0,0,0.669958,1.1948414,1.37830568,1.62375,3.1640041669961647,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 227, ""COLLECT_FERTILIZER"": 273, ""DIG"": 22, ""DROP"": 74, ""EAST"": 830, ""FEED"": 260, ""HARVEST"": 189, ""NORTH"": 1327, ""PASS"": 1596, ""PICKUP"": 70, ""PLACE"": 12, ""PLANT"": 95, ""SOUTH"": 1069, ""WATER"": 725, ""WEST"": 1084}","{""HARVEST:HIGH_VALUE"": 70, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 50, ""WATER:HIGH_VALUE"": 595, ""WATER:MELON"": 149, ""WATER:STRAWBERRY"": 446}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 204, ""BUY_SEED"": 49, ""HIRE"": 316, ""SELL"": 194}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 524, ""BUY_SEED:CARROT"": 12, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 35, ""SELL:CARROT"": 27, ""SELL:FERTILIZER"": 273, ""SELL:MELON"": 109, ""SELL:MILK"": 187, ""SELL:STRAWBERRY"": 124, ""SELL:WHEAT"": 367, ""SELL:WOOL"": 104}",9.482758620689655,30,1.3793103448275863,10,1,"{""base_harvest_jobs"": 78, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 0, ""harvest_jobs_seen"": 1143, ""last_step"": 718, ""pass_after"": 1596, ""pass_before"": 1596, ""storage_jobs_seen"": 10, ""unassigned_urgent_jobs"": 511, ""unreachable_jobs"": 0, ""water_jobs_seen"": 0}",v011b_harvest_storage,hamburger
317,0,91898.0,146592.0,-54694.0,loss,DONE,DONE,1,719,0,0,0.692833,1.1798539,1.346693620000001,1.623042,3.200513249998039,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 218, ""COLLECT_FERTILIZER"": 270, ""DIG"": 15, ""DROP"": 70, ""EAST"": 891, ""FEED"": 257, ""HARVEST"": 192, ""NORTH"": 1294, ""PASS"": 1607, ""PICKUP"": 69, ""PLACE"": 12, ""PLANT"": 102, ""SOUTH"": 1020, ""WATER"": 748, ""WEST"": 1134}","{""HARVEST:HIGH_VALUE"": 72, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 52, ""WATER:HIGH_VALUE"": 594, ""WATER:MELON"": 149, ""WATER:STRAWBERRY"": 445}","{""BUY_ANIMAL"": 8, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 186, ""BUY_SEED"": 51, ""HIRE"": 318, ""SELL"": 176}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 519, ""BUY_SEED:CARROT"": 14, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 37, ""SELL:CARROT"": 32, ""SELL:FERTILIZER"": 270, ""SELL:MELON"": 109, ""SELL:MILK"": 171, ""SELL:STRAWBERRY"": 125, ""SELL:WHEAT"": 384, ""SELL:WOOL"": 107}",9.551724137931034,32,2.1724137931034484,17,1,"{""base_harvest_jobs"": 45, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 0, ""harvest_jobs_seen"": 1176, ""last_step"": 718, ""pass_after"": 1607, ""pass_before"": 1607, ""storage_jobs_seen"": 37, ""unassigned_urgent_jobs"": 552, ""unreachable_jobs"": 0, ""water_jobs_seen"": 0}",v011b_harvest_storage,hamburger
317,1,91644.0,145616.0,-53972.0,loss,DONE,DONE,1,719,0,0,0.683333,1.1633,1.3743626200000019,1.6325,3.1919938330029254,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 224, ""COLLECT_FERTILIZER"": 270, ""DIG"": 17, ""DROP"": 76, ""EAST"": 895, ""FEED"": 257, ""HARVEST"": 191, ""NORTH"": 1325, ""PASS"": 1604, ""PICKUP"": 69, ""PLACE"": 12, ""PLANT"": 101, ""SOUTH"": 1007, ""WATER"": 732, ""WEST"": 1141}","{""HARVEST:HIGH_VALUE"": 72, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 52, ""WATER:HIGH_VALUE"": 584, ""WATER:MELON"": 149, ""WATER:STRAWBERRY"": 435}","{""BUY_ANIMAL"": 8, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 194, ""BUY_SEED"": 51, ""HIRE"": 319, ""SELL"": 177}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 523, ""BUY_SEED:CARROT"": 14, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 37, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 270, ""SELL:MELON"": 109, ""SELL:MILK"": 177, ""SELL:STRAWBERRY"": 125, ""SELL:WHEAT"": 384, ""SELL:WOOL"": 107}",10.172413793103448,32,2,15,1,"{""base_harvest_jobs"": 96, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 0, ""harvest_jobs_seen"": 1201, ""last_step"": 718, ""pass_after"": 1604, ""pass_before"": 1604, ""storage_jobs_seen"": 37, ""unassigned_urgent_jobs"": 567, ""unreachable_jobs"": 0, ""water_jobs_seen"": 0}",v011b_harvest_storage,hamburger
733,0,115237.0,169806.0,-54569.0,loss,DONE,DONE,1,719,0,0,0.704208,1.2050045,1.4619487400000002,2.054167,3.372826458995405,0,0,[],{},"{""BUILD_PASTURE"": 12, ""CARE"": 241, ""COLLECT_FERTILIZER"": 269, ""DIG"": 15, ""DROP"": 80, ""EAST"": 897, ""FEED"": 257, ""HARVEST"": 206, ""NORTH"": 1330, ""PASS"": 1672, ""PICKUP"": 67, ""PLACE"": 12, ""PLANT"": 110, ""SOUTH"": 973, ""WATER"": 742, ""WEST"": 1095}","{""HARVEST:HIGH_VALUE"": 74, ""HARVEST:MELON"": 20, ""HARVEST:STRAWBERRY"": 54, ""WATER:HIGH_VALUE"": 563, ""WATER:MELON"": 146, ""WATER:STRAWBERRY"": 417}","{""BUY_ANIMAL"": 8, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 203, ""BUY_SEED"": 48, ""HIRE"": 321, ""SELL"": 187}","{""BUY_ANIMAL:COW"": 5, ""BUY_ANIMAL:SHEEP"": 7, ""BUY_PRODUCT:WHEAT"": 529, ""BUY_SEED:CARROT"": 15, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 38, ""SELL:CARROT"": 45, ""SELL:FERTILIZER"": 269, ""SELL:MELON"": 106, ""SELL:MILK"": 123, ""SELL:STRAWBERRY"": 124, ""SELL:WHEAT"": 406, ""SELL:WOOL"": 180}",10.655172413793103,26,1.793103448275862,17,1,"{""base_harvest_jobs"": 130, ""base_urgent_assignments"": 0, ""base_water_jobs"": 0, ""calls"": 719, ""extra_drop_assignments"": 0, ""extra_harvest_assignments"": 0, ""extra_water_assignments"": 0, ""harvest_jobs_seen"": 1501, ""last_step"": 718, ""pass_after"": 1672, ""pass_before"": 1672, ""storage_jobs_seen"": 43, ""unassigned_urgent_jobs"": 719, ""unreachable_jobs"": 12, ""water_jobs_seen"": 0}",v011b_harvest_storage,hamburger
