seed,seat,candidate_money,opponent_money,margin,result,candidate_status,opponent_status,game_done,action_calls,agent_errors,invalid_action_shapes,runtime_p50_ms,runtime_p95_ms,runtime_p99_ms,runtime_max_ms,wall_seconds,route_fallbacks,route_switches,route_history,daily_cash,field_counts,market_counts,market_quantities,candidate,opponent
317,1,96775.0,151087.0,-54312.0,loss,DONE,DONE,1,719,0,0,0.628833,1.1310628,1.395213940000002,65.643833,3.1701594579935772,0,0,[],"{""0"": 98.0, ""1"": 94.0, ""10"": 9832.0, ""11"": 11629.0, ""12"": 11280.0, ""13"": 15025.0, ""14"": 16388.0, ""15"": 18296.0, ""16"": 21726.0, ""17"": 24200.0, ""18"": 26191.0, ""19"": 30665.0, ""2"": 82.0, ""20"": 43683.0, ""21"": 47329.0, ""22"": 53045.0, ""23"": 56020.0, ""24"": 62005.0, ""25"": 70427.0, ""26"": 75437.0, ""27"": 83161.0, ""28"": 94047.0, ""3"": 136.0, ""4"": 97.0, ""5"": 398.0, ""6"": 662.0, ""7"": 88.0, ""8"": 1022.0, ""9"": 1606.0}","{""BUILD_PASTURE"": 12, ""CARE"": 208, ""COLLECT_FERTILIZER"": 274, ""DIG"": 21, ""DROP"": 79, ""EAST"": 920, ""FEED"": 259, ""HARVEST"": 190, ""NORTH"": 1354, ""PASS"": 1513, ""PICKUP"": 68, ""PLACE"": 12, ""PLANT"": 98, ""SOUTH"": 981, ""WATER"": 747, ""WEST"": 1133}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 201, ""BUY_SEED"": 46, ""HIRE"": 316, ""SELL"": 182}","{""BUY_ANIMAL:COW"": 9, ""BUY_ANIMAL:SHEEP"": 3, ""BUY_PRODUCT:WHEAT"": 526, ""BUY_SEED:CARROT"": 14, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 33, ""SELL:CARROT"": 30, ""SELL:FERTILIZER"": 274, ""SELL:MELON"": 114, ""SELL:MILK"": 197, ""SELL:STRAWBERRY"": 125, ""SELL:WHEAT"": 380, ""SELL:WOOL"": 82}",control,frontier
733,0,108254.0,158428.0,-50174.0,loss,DONE,DONE,1,719,0,0,0.623458,1.1042334,1.3182511200000013,1.541583,3.1357200420025038,0,0,[],"{""0"": 98.0, ""1"": 94.0, ""10"": 9423.0, ""11"": 13902.0, ""12"": 11374.0, ""13"": 14886.0, ""14"": 19128.0, ""15"": 21709.0, ""16"": 22863.0, ""17"": 26226.0, ""18"": 31928.0, ""19"": 37524.0, ""2"": 82.0, ""20"": 48168.0, ""21"": 59207.0, ""22"": 62639.0, ""23"": 69372.0, ""24"": 70917.0, ""25"": 84008.0, ""26"": 88862.0, ""27"": 96200.0, ""28"": 107093.0, ""3"": 136.0, ""4"": 97.0, ""5"": 398.0, ""6"": 663.0, ""7"": 93.0, ""8"": 561.0, ""9"": 1761.0}","{""BUILD_PASTURE"": 12, ""CARE"": 244, ""COLLECT_FERTILIZER"": 268, ""DIG"": 18, ""DROP"": 87, ""EAST"": 932, ""FEED"": 252, ""HARVEST"": 191, ""NORTH"": 1319, ""PASS"": 1614, ""PICKUP"": 68, ""PLACE"": 12, ""PLANT"": 102, ""SOUTH"": 943, ""WATER"": 708, ""WEST"": 1136}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 198, ""BUY_SEED"": 47, ""HIRE"": 318, ""SELL"": 179}","{""BUY_ANIMAL:COW"": 3, ""BUY_ANIMAL:SHEEP"": 9, ""BUY_PRODUCT:WHEAT"": 522, ""BUY_SEED:CARROT"": 13, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 35, ""SELL:CARROT"": 33, ""SELL:FERTILIZER"": 268, ""SELL:MELON"": 113, ""SELL:MILK"": 94, ""SELL:STRAWBERRY"": 124, ""SELL:WHEAT"": 386, ""SELL:WOOL"": 194}",control,frontier
733,1,105127.0,151540.0,-46413.0,loss,DONE,DONE,1,719,0,0,0.606833,1.0962756,1.2625198800000001,1.469833,3.165088041998388,0,0,[],"{""0"": 98.0, ""1"": 94.0, ""10"": 9423.0, ""11"": 13902.0, ""12"": 11374.0, ""13"": 14886.0, ""14"": 19128.0, ""15"": 21707.0, ""16"": 22864.0, ""17"": 26152.0, ""18"": 31087.0, ""19"": 38586.0, ""2"": 82.0, ""20"": 45288.0, ""21"": 51735.0, ""22"": 59289.0, ""23"": 65716.0, ""24"": 71464.0, ""25"": 85773.0, ""26"": 87829.0, ""27"": 93975.0, ""28"": 104234.0, ""3"": 136.0, ""4"": 97.0, ""5"": 398.0, ""6"": 663.0, ""7"": 93.0, ""8"": 561.0, ""9"": 1761.0}","{""BUILD_PASTURE"": 12, ""CARE"": 243, ""COLLECT_FERTILIZER"": 269, ""DIG"": 15, ""DROP"": 84, ""EAST"": 871, ""FEED"": 253, ""HARVEST"": 190, ""NORTH"": 1288, ""PASS"": 1682, ""PICKUP"": 68, ""PLACE"": 12, ""PLANT"": 102, ""SOUTH"": 950, ""WATER"": 749, ""WEST"": 1095}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 199, ""BUY_SEED"": 49, ""HIRE"": 317, ""SELL"": 178}","{""BUY_ANIMAL:COW"": 3, ""BUY_ANIMAL:SHEEP"": 9, ""BUY_PRODUCT:WHEAT"": 529, ""BUY_SEED:CARROT"": 14, ""BUY_SEED:MELON"": 20, ""BUY_SEED:STRAWBERRY"": 37, ""BUY_SEED:WHEAT"": 36, ""SELL:CARROT"": 33, ""SELL:FERTILIZER"": 269, ""SELL:MELON"": 111, ""SELL:MILK"": 92, ""SELL:STRAWBERRY"": 124, ""SELL:WHEAT"": 399, ""SELL:WOOL"": 194}",control,frontier
17,0,100273.0,119975.0,-19702.0,loss,DONE,DONE,1,719,0,0,0.579667,1.0777288000000003,1.2295130600000004,1.523417,3.513800374996208,0,0,[],"{""0"": 86.0, ""1"": 83.0, ""10"": 7880.0, ""11"": 16076.0, ""12"": 15422.0, ""13"": 19103.0, ""14"": 18987.0, ""15"": 16862.0, ""16"": 23397.0, ""17"": 24033.0, ""18"": 27214.0, ""19"": 33180.0, ""2"": 109.0, ""20"": 42338.0, ""21"": 55872.0, ""22"": 58676.0, ""23"": 59090.0, ""24"": 63229.0, ""25"": 70070.0, ""26"": 71781.0, ""27"": 79857.0, ""28"": 96165.0, ""3"": 82.0, ""4"": 110.0, ""5"": 161.0, ""6"": 460.0, ""7"": 538.0, ""8"": 958.0, ""9"": 958.0}","{""BUILD_PASTURE"": 12, ""CARE"": 213, ""COLLECT_FERTILIZER"": 251, ""DIG"": 26, ""DROP"": 80, ""EAST"": 973, ""FEED"": 241, ""HARVEST"": 189, ""NORTH"": 1318, ""PASS"": 1634, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 96, ""SOUTH"": 872, ""WATER"": 677, ""WEST"": 1199}","{""BUY_ANIMAL"": 8, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 187, ""BUY_SEED"": 39, ""HIRE"": 315, ""SELL"": 175}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 516, ""BUY_SEED:MELON"": 18, ""BUY_SEED:STRAWBERRY"": 42, ""BUY_SEED:WHEAT"": 38, ""SELL:FERTILIZER"": 251, ""SELL:MELON"": 101, ""SELL:MILK"": 168, ""SELL:STRAWBERRY"": 110, ""SELL:WHEAT"": 406, ""SELL:WOOL"": 101}",v010a_crop_mix,baseline
17,1,101221.0,118611.0,-17390.0,loss,DONE,DONE,1,719,0,0,0.548708,1.0498167,1.195661440000001,1.439,3.454462458001217,0,0,[],"{""0"": 86.0, ""1"": 83.0, ""10"": 7880.0, ""11"": 16076.0, ""12"": 15422.0, ""13"": 19103.0, ""14"": 18987.0, ""15"": 16862.0, ""16"": 23397.0, ""17"": 24033.0, ""18"": 27212.0, ""19"": 33272.0, ""2"": 109.0, ""20"": 42448.0, ""21"": 55440.0, ""22"": 58078.0, ""23"": 57664.0, ""24"": 65438.0, ""25"": 70867.0, ""26"": 72986.0, ""27"": 83677.0, ""28"": 96603.0, ""3"": 82.0, ""4"": 110.0, ""5"": 161.0, ""6"": 460.0, ""7"": 538.0, ""8"": 958.0, ""9"": 958.0}","{""BUILD_PASTURE"": 12, ""CARE"": 212, ""COLLECT_FERTILIZER"": 253, ""DIG"": 26, ""DROP"": 75, ""EAST"": 991, ""FEED"": 242, ""HARVEST"": 185, ""NORTH"": 1313, ""PASS"": 1629, ""PICKUP"": 67, ""PLACE"": 12, ""PLANT"": 95, ""SOUTH"": 863, ""WATER"": 679, ""WEST"": 1186}","{""BUY_ANIMAL"": 8, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 194, ""BUY_SEED"": 37, ""HIRE"": 314, ""SELL"": 162}","{""BUY_ANIMAL:COW"": 8, ""BUY_ANIMAL:SHEEP"": 4, ""BUY_PRODUCT:WHEAT"": 515, ""BUY_SEED:MELON"": 18, ""BUY_SEED:STRAWBERRY"": 42, ""BUY_SEED:WHEAT"": 36, ""SELL:FERTILIZER"": 253, ""SELL:MELON"": 103, ""SELL:MILK"": 169, ""SELL:STRAWBERRY"": 113, ""SELL:WHEAT"": 402, ""SELL:WOOL"": 98}",v010a_crop_mix,baseline
42,0,106555.0,118959.0,-12404.0,loss,DONE,DONE,1,719,0,0,0.575166,1.0787792,1.2522363800000011,39.133584,3.486609709005279,0,0,[],"{""0"": 86.0, ""1"": 83.0, ""10"": 8772.0, ""11"": 17017.0, ""12"": 16476.0, ""13"": 20319.0, ""14"": 20374.0, ""15"": 17119.0, ""16"": 20017.0, ""17"": 24650.0, ""18"": 30122.0, ""19"": 33817.0, ""2"": 109.0, ""20"": 44382.0, ""21"": 54994.0, ""22"": 60073.0, ""23"": 59535.0, ""24"": 71408.0, ""25"": 73105.0, ""26"": 76326.0, ""27"": 83113.0, ""28"": 102298.0, ""3"": 82.0, ""4"": 110.0, ""5"": 161.0, ""6"": 530.0, ""7"": 338.0, ""8"": 366.0, ""9"": 1490.0}","{""BUILD_PASTURE"": 12, ""CARE"": 210, ""COLLECT_FERTILIZER"": 243, ""DIG"": 26, ""DROP"": 79, ""EAST"": 973, ""FEED"": 236, ""HARVEST"": 190, ""NORTH"": 1341, ""PASS"": 1634, ""PICKUP"": 65, ""PLACE"": 12, ""PLANT"": 98, ""SOUTH"": 892, ""WATER"": 694, ""WEST"": 1178}","{""BUY_ANIMAL"": 8, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 201, ""BUY_SEED"": 43, ""HIRE"": 316, ""SELL"": 165}","{""BUY_ANIMAL:COW"": 10, ""BUY_ANIMAL:SHEEP"": 2, ""BUY_PRODUCT:WHEAT"": 582, ""BUY_SEED:MELON"": 18, ""BUY_SEED:STRAWBERRY"": 42, ""BUY_SEED:WHEAT"": 38, ""SELL:FERTILIZER"": 243, ""SELL:MELON"": 101, ""SELL:MILK"": 201, ""SELL:STRAWBERRY"": 109, ""SELL:WHEAT"": 483, ""SELL:WOOL"": 66}",v010a_crop_mix,baseline
42,1,101912.0,119354.0,-17442.0,loss,DONE,DONE,1,719,0,0,0.558458,1.0635294000000002,1.260349880000001,5.919333,3.5626638339963392,0,0,[],"{""0"": 86.0, ""1"": 83.0, ""10"": 8772.0, ""11"": 17017.0, ""12"": 16476.0, ""13"": 20319.0, ""14"": 20374.0, ""15"": 17119.0, ""16"": 20017.0, ""17"": 24650.0, ""18"": 30122.0, ""19"": 33817.0, ""2"": 109.0, ""20"": 40810.0, ""21"": 51146.0, ""22"": 55566.0, ""23"": 57510.0, ""24"": 60232.0, ""25"": 68296.0, ""26"": 74834.0, ""27"": 80364.0, ""28"": 97464.0, ""3"": 82.0, ""4"": 110.0, ""5"": 161.0, ""6"": 530.0, ""7"": 338.0, ""8"": 366.0, ""9"": 1490.0}","{""BUILD_PASTURE"": 12, ""CARE"": 218, ""COLLECT_FERTILIZER"": 253, ""DIG"": 25, ""DROP"": 80, ""EAST"": 975, ""FEED"": 239, ""HARVEST"": 187, ""NORTH"": 1354, ""PASS"": 1654, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 98, ""SOUTH"": 880, ""WATER"": 685, ""WEST"": 1145}","{""BUY_ANIMAL"": 8, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 197, ""BUY_SEED"": 43, ""HIRE"": 316, ""SELL"": 157}","{""BUY_ANIMAL:COW"": 10, ""BUY_ANIMAL:SHEEP"": 2, ""BUY_PRODUCT:WHEAT"": 584, ""BUY_SEED:MELON"": 18, ""BUY_SEED:STRAWBERRY"": 42, ""BUY_SEED:WHEAT"": 38, ""SELL:FERTILIZER"": 253, ""SELL:MELON"": 101, ""SELL:MILK"": 197, ""SELL:STRAWBERRY"": 97, ""SELL:WHEAT"": 466, ""SELL:WOOL"": 66}",v010a_crop_mix,baseline
2026,0,109574.0,115039.0,-5465.0,loss,DONE,DONE,1,719,0,0,0.599167,1.1092042,1.2783786200000005,1.55425,3.546255334003945,0,0,[],"{""0"": 86.0, ""1"": 83.0, ""10"": 5018.0, ""11"": 12180.0, ""12"": 12122.0, ""13"": 11562.0, ""14"": 12784.0, ""15"": 18695.0, ""16"": 20773.0, ""17"": 22688.0, ""18"": 25587.0, ""19"": 32452.0, ""2"": 109.0, ""20"": 56940.0, ""21"": 59550.0, ""22"": 61653.0, ""23"": 65047.0, ""24"": 74277.0, ""25"": 83714.0, ""26"": 90150.0, ""27"": 94235.0, ""28"": 107447.0, ""3"": 83.0, ""4"": 80.0, ""5"": 158.0, ""6"": 644.0, ""7"": 234.0, ""8"": 363.0, ""9"": 187.0}","{""BUILD_PASTURE"": 12, ""CARE"": 236, ""COLLECT_FERTILIZER"": 262, ""DIG"": 34, ""DROP"": 66, ""EAST"": 895, ""FEED"": 246, ""HARVEST"": 180, ""NORTH"": 1291, ""PASS"": 1665, ""PICKUP"": 66, ""PLACE"": 12, ""PLANT"": 94, ""SOUTH"": 941, ""WATER"": 726, ""WEST"": 1088}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 194, ""BUY_SEED"": 40, ""HIRE"": 313, ""SELL"": 162}","{""BUY_ANIMAL:COW"": 2, ""BUY_ANIMAL:SHEEP"": 10, ""BUY_PRODUCT:WHEAT"": 519, ""BUY_SEED:MELON"": 18, ""BUY_SEED:STRAWBERRY"": 42, ""BUY_SEED:WHEAT"": 36, ""SELL:FERTILIZER"": 262, ""SELL:MELON"": 97, ""SELL:MILK"": 68, ""SELL:STRAWBERRY"": 139, ""SELL:WHEAT"": 381, ""SELL:WOOL"": 217}",v010a_crop_mix,baseline
2026,1,106152.0,114810.0,-8658.0,loss,DONE,DONE,1,719,0,0,0.5845,1.0859625,1.2890250000000005,28.947042,3.6197263750000275,0,0,[],"{""0"": 86.0, ""1"": 83.0, ""10"": 5018.0, ""11"": 12180.0, ""12"": 12122.0, ""13"": 11522.0, ""14"": 12743.0, ""15"": 17297.0, ""16"": 19496.0, ""17"": 21460.0, ""18"": 25250.0, ""19"": 29671.0, ""2"": 109.0, ""20"": 42367.0, ""21"": 57487.0, ""22"": 60405.0, ""23"": 62678.0, ""24"": 68532.0, ""25"": 82563.0, ""26"": 86289.0, ""27"": 90540.0, ""28"": 104016.0, ""3"": 83.0, ""4"": 80.0, ""5"": 158.0, ""6"": 644.0, ""7"": 234.0, ""8"": 363.0, ""9"": 187.0}","{""BUILD_PASTURE"": 12, ""CARE"": 235, ""COLLECT_FERTILIZER"": 256, ""DIG"": 29, ""DROP"": 66, ""EAST"": 900, ""FEED"": 247, ""HARVEST"": 181, ""NORTH"": 1299, ""PASS"": 1637, ""PICKUP"": 67, ""PLACE"": 12, ""PLANT"": 97, ""SOUTH"": 955, ""WATER"": 739, ""WEST"": 1104}","{""BUY_ANIMAL"": 7, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 191, ""BUY_SEED"": 36, ""HIRE"": 314, ""SELL"": 144}","{""BUY_ANIMAL:COW"": 2, ""BUY_ANIMAL:SHEEP"": 10, ""BUY_PRODUCT:WHEAT"": 523, ""BUY_SEED:MELON"": 18, ""BUY_SEED:STRAWBERRY"": 42, ""BUY_SEED:WHEAT"": 37, ""SELL:FERTILIZER"": 254, ""SELL:MELON"": 104, ""SELL:MILK"": 68, ""SELL:STRAWBERRY"": 137, ""SELL:WHEAT"": 404, ""SELL:WOOL"": 204}",v010a_crop_mix,baseline
217,0,81873.0,103650.0,-21777.0,loss,DONE,DONE,1,719,0,0,0.573917,1.0280455,1.25967762,1.4765,3.439989875005267,0,0,[],"{""0"": 86.0, ""1"": 83.0, ""10"": 7843.0, ""11"": 15786.0, ""12"": 15097.0, ""13"": 18032.0, ""14"": 18242.0, ""15"": 16044.0, ""16"": 18385.0, ""17"": 21034.0, ""18"": 25225.0, ""19"": 27224.0, ""2"": 109.0, ""20"": 45178.0, ""21"": 48585.0, ""22"": 50721.0, ""23"": 53506.0, ""24"": 54020.0, ""25"": 57838.0, ""26"": 59703.0, ""27"": 65073.0, ""28"": 77910.0, ""3"": 82.0, ""4"": 110.0, ""5"": 161.0, ""6"": 460.0, ""7"": 538.0, ""8"": 475.0, ""9"": 883.0}","{""BUILD_PASTURE"": 12, ""CARE"": 217, ""COLLECT_FERTILIZER"": 251, ""DIG"": 29, ""DROP"": 79, ""EAST"": 989, ""FEED"": 239, ""HARVEST"": 182, ""NORTH"": 1308, ""PASS"": 1760, ""PICKUP"": 64, ""PLACE"": 12, ""PLANT"": 95, ""SOUTH"": 820, ""WATER"": 670, ""WEST"": 1131}","{""BUY_ANIMAL"": 8, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 199, ""BUY_SEED"": 41, ""HIRE"": 315, ""SELL"": 193}","{""BUY_ANIMAL:COW"": 6, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 529, ""BUY_SEED:MELON"": 18, ""BUY_SEED:STRAWBERRY"": 42, ""BUY_SEED:WHEAT"": 39, ""SELL:FERTILIZER"": 251, ""SELL:MELON"": 108, ""SELL:MILK"": 128, ""SELL:STRAWBERRY"": 103, ""SELL:WHEAT"": 415, ""SELL:WOOL"": 140}",v010a_crop_mix,baseline
217,1,87945.0,103561.0,-15616.0,loss,DONE,DONE,1,719,0,0,0.543833,1.0290337,1.1711211800000003,1.369625,3.467684041999746,0,0,[],"{""0"": 86.0, ""1"": 83.0, ""10"": 7843.0, ""11"": 15786.0, ""12"": 15097.0, ""13"": 18033.0, ""14"": 18243.0, ""15"": 16045.0, ""16"": 18386.0, ""17"": 21035.0, ""18"": 25257.0, ""19"": 28604.0, ""2"": 109.0, ""20"": 45596.0, ""21"": 49796.0, ""22"": 53136.0, ""23"": 56392.0, ""24"": 58151.0, ""25"": 64313.0, ""26"": 66545.0, ""27"": 72555.0, ""28"": 84128.0, ""3"": 82.0, ""4"": 110.0, ""5"": 161.0, ""6"": 460.0, ""7"": 538.0, ""8"": 475.0, ""9"": 883.0}","{""BUILD_PASTURE"": 12, ""CARE"": 226, ""COLLECT_FERTILIZER"": 255, ""DIG"": 28, ""DROP"": 73, ""EAST"": 1014, ""FEED"": 242, ""HARVEST"": 182, ""NORTH"": 1304, ""PASS"": 1698, ""PICKUP"": 65, ""PLACE"": 12, ""PLANT"": 95, ""SOUTH"": 790, ""WATER"": 670, ""WEST"": 1126}","{""BUY_ANIMAL"": 8, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 202, ""BUY_SEED"": 41, ""HIRE"": 312, ""SELL"": 203}","{""BUY_ANIMAL:COW"": 6, ""BUY_ANIMAL:SHEEP"": 6, ""BUY_PRODUCT:WHEAT"": 514, ""BUY_SEED:MELON"": 18, ""BUY_SEED:STRAWBERRY"": 42, ""BUY_SEED:WHEAT"": 39, ""SELL:FERTILIZER"": 255, ""SELL:MELON"": 108, ""SELL:MILK"": 127, ""SELL:STRAWBERRY"": 103, ""SELL:WHEAT"": 406, ""SELL:WOOL"": 143}",v010a_crop_mix,baseline
317,0,106903.0,114849.0,-7946.0,loss,DONE,DONE,1,719,0,0,0.570792,1.0349631000000001,1.2358995600000016,1.498083,3.5176343749990338,0,0,[],"{""0"": 86.0, ""1"": 83.0, ""10"": 8837.0, ""11"": 16796.0, ""12"": 16250.0, ""13"": 20074.0, ""14"": 20129.0, ""15"": 16829.0, ""16"": 19620.0, ""17"": 24071.0, ""18"": 32715.0, ""19"": 33587.0, ""2"": 109.0, ""20"": 44137.0, ""21"": 59153.0, ""22"": 64055.0, ""23"": 66796.0, ""24"": 73602.0, ""25"": 74160.0, ""26"": 78896.0, ""27"": 86610.0, ""28"": 102701.0, ""3"": 82.0, ""4"": 110.0, ""5"": 161.0, ""6"": 530.0, ""7"": 338.0, ""8"": 366.0, ""9"": 1493.0}","{""BUILD_PASTURE"": 12, ""CARE"": 218, ""COLLECT_FERTILIZER"": 254, ""DIG"": 25, ""DROP"": 88, ""EAST"": 986, ""FEED"": 244, ""HARVEST"": 193, ""NORTH"": 1305, ""PASS"": 1648, ""PICKUP"": 67, ""PLACE"": 12, ""PLANT"": 97, ""SOUTH"": 812, ""WATER"": 700, ""WEST"": 1136}","{""BUY_ANIMAL"": 8, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 200, ""BUY_SEED"": 42, ""HIRE"": 312, ""SELL"": 179}","{""BUY_ANIMAL:COW"": 10, ""BUY_ANIMAL:SHEEP"": 2, ""BUY_PRODUCT:WHEAT"": 519, ""BUY_SEED:MELON"": 18, ""BUY_SEED:STRAWBERRY"": 42, ""BUY_SEED:WHEAT"": 39, ""SELL:FERTILIZER"": 254, ""SELL:MELON"": 105, ""SELL:MILK"": 216, ""SELL:STRAWBERRY"": 113, ""SELL:WHEAT"": 413, ""SELL:WOOL"": 65}",v010a_crop_mix,baseline
317,1,106875.0,114378.0,-7503.0,loss,DONE,DONE,1,719,0,0,0.541708,1.0187247000000001,1.1956630600000002,1.325792,3.4590872089975164,0,0,[],"{""0"": 86.0, ""1"": 83.0, ""10"": 8837.0, ""11"": 16796.0, ""12"": 16250.0, ""13"": 20074.0, ""14"": 20129.0, ""15"": 16829.0, ""16"": 19620.0, ""17"": 24071.0, ""18"": 32715.0, ""19"": 33587.0, ""2"": 109.0, ""20"": 44137.0, ""21"": 59153.0, ""22"": 64055.0, ""23"": 66796.0, ""24"": 73602.0, ""25"": 74160.0, ""26"": 78878.0, ""27"": 86587.0, ""28"": 102676.0, ""3"": 82.0, ""4"": 110.0, ""5"": 161.0, ""6"": 530.0, ""7"": 338.0, ""8"": 366.0, ""9"": 1493.0}","{""BUILD_PASTURE"": 12, ""CARE"": 218, ""COLLECT_FERTILIZER"": 254, ""DIG"": 25, ""DROP"": 88, ""EAST"": 986, ""FEED"": 244, ""HARVEST"": 193, ""NORTH"": 1305, ""PASS"": 1651, ""PICKUP"": 67, ""PLACE"": 12, ""PLANT"": 97, ""SOUTH"": 812, ""WATER"": 700, ""WEST"": 1133}","{""BUY_ANIMAL"": 8, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 200, ""BUY_SEED"": 42, ""HIRE"": 312, ""SELL"": 179}","{""BUY_ANIMAL:COW"": 10, ""BUY_ANIMAL:SHEEP"": 2, ""BUY_PRODUCT:WHEAT"": 519, ""BUY_SEED:MELON"": 18, ""BUY_SEED:STRAWBERRY"": 42, ""BUY_SEED:WHEAT"": 39, ""SELL:FERTILIZER"": 254, ""SELL:MELON"": 105, ""SELL:MILK"": 216, ""SELL:STRAWBERRY"": 113, ""SELL:WHEAT"": 413, ""SELL:WOOL"": 65}",v010a_crop_mix,baseline
733,0,97069.0,114482.0,-17413.0,loss,DONE,DONE,1,719,0,0,0.574416,1.0659789000000002,1.2606218800000002,37.024583,3.475852916002623,0,0,[],"{""0"": 86.0, ""1"": 83.0, ""10"": 9694.0, ""11"": 15147.0, ""12"": 14497.0, ""13"": 18235.0, ""14"": 18170.0, ""15"": 17155.0, ""16"": 21629.0, ""17"": 23124.0, ""18"": 29462.0, ""19"": 33659.0, ""2"": 109.0, ""20"": 43214.0, ""21"": 57217.0, ""22"": 62918.0, ""23"": 63039.0, ""24"": 63790.0, ""25"": 69750.0, ""26"": 69296.0, ""27"": 79379.0, ""28"": 94474.0, ""3"": 82.0, ""4"": 110.0, ""5"": 161.0, ""6"": 460.0, ""7"": 539.0, ""8"": 746.0, ""9"": 817.0}","{""BUILD_PASTURE"": 12, ""CARE"": 218, ""COLLECT_FERTILIZER"": 251, ""DIG"": 24, ""DROP"": 72, ""EAST"": 955, ""FEED"": 242, ""HARVEST"": 188, ""NORTH"": 1346, ""PASS"": 1727, ""PICKUP"": 67, ""PLACE"": 12, ""PLANT"": 98, ""SOUTH"": 869, ""WATER"": 694, ""WEST"": 1109}","{""BUY_ANIMAL"": 9, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 199, ""BUY_SEED"": 40, ""HIRE"": 316, ""SELL"": 167}","{""BUY_ANIMAL:COW"": 4, ""BUY_ANIMAL:SHEEP"": 8, ""BUY_PRODUCT:WHEAT"": 547, ""BUY_SEED:MELON"": 18, ""BUY_SEED:STRAWBERRY"": 42, ""BUY_SEED:WHEAT"": 39, ""SELL:FERTILIZER"": 249, ""SELL:MELON"": 102, ""SELL:MILK"": 116, ""SELL:STRAWBERRY"": 100, ""SELL:WHEAT"": 450, ""SELL:WOOL"": 157}",v010a_crop_mix,baseline
733,1,97069.0,114482.0,-17413.0,loss,DONE,DONE,1,719,0,0,0.544792,1.0430128,1.20891444,28.56,3.527047167001001,0,0,[],"{""0"": 86.0, ""1"": 83.0, ""10"": 9694.0, ""11"": 15147.0, ""12"": 14497.0, ""13"": 18235.0, ""14"": 18170.0, ""15"": 17155.0, ""16"": 21629.0, ""17"": 23124.0, ""18"": 29462.0, ""19"": 33659.0, ""2"": 109.0, ""20"": 43214.0, ""21"": 57217.0, ""22"": 62918.0, ""23"": 63039.0, ""24"": 63790.0, ""25"": 69750.0, ""26"": 69296.0, ""27"": 79379.0, ""28"": 94474.0, ""3"": 82.0, ""4"": 110.0, ""5"": 161.0, ""6"": 460.0, ""7"": 539.0, ""8"": 746.0, ""9"": 817.0}","{""BUILD_PASTURE"": 12, ""CARE"": 218, ""COLLECT_FERTILIZER"": 251, ""DIG"": 24, ""DROP"": 72, ""EAST"": 955, ""FEED"": 242, ""HARVEST"": 188, ""NORTH"": 1346, ""PASS"": 1727, ""PICKUP"": 67, ""PLACE"": 12, ""PLANT"": 98, ""SOUTH"": 869, ""WATER"": 694, ""WEST"": 1109}","{""BUY_ANIMAL"": 9, ""BUY_LAND"": 2, ""BUY_PRODUCT"": 199, ""BUY_SEED"": 40, ""HIRE"": 316, ""SELL"": 167}","{""BUY_ANIMAL:COW"": 4, ""BUY_ANIMAL:SHEEP"": 8, ""BUY_PRODUCT:WHEAT"": 547, ""BUY_SEED:MELON"": 18, ""BUY_SEED:STRAWBERRY"": 42, ""BUY_SEED:WHEAT"": 39, ""SELL:FERTILIZER"": 249, ""SELL:MELON"": 102, ""SELL:MILK"": 116, ""SELL:STRAWBERRY"": 100, ""SELL:WHEAT"": 450, ""SELL:WOOL"": 157}",v010a_crop_mix,baseline
