actions,calls,candidate,candidate_money,candidate_status,done,errors,invalid,margin,max_ms,opponent,opponent_money,opponent_status,p50_ms,p95_ms,p99_ms,result,seat,seed,v022_weed_catchup_actions,v022_weed_repairs,v022_weed_retries
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,150047.0,DONE,1,0,0,3779.0,0.231583,hamburger,146268.0,DONE,0.026333,0.042708,0.06375,win,1,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,125658.0,DONE,1,0,0,2667.0,0.297209,hamburger,122991.0,DONE,0.027625,0.056208,0.07275,win,0,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,126956.0,DONE,1,0,0,4212.0,0.284625,hamburger,122744.0,DONE,0.025834,0.04225,0.064083,win,1,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,119888.0,DONE,1,0,0,-2898.0,0.342667,frontier,122786.0,DONE,0.027833,0.053958,0.075583,loss,0,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,128021.0,DONE,1,0,0,13766.0,0.405709,frontier,114255.0,DONE,0.025542,0.048167,0.067541,win,1,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,117375.0,DONE,1,0,0,4264.0,0.313458,frontier,113111.0,DONE,0.028041,0.055125,0.108584,win,0,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,117242.0,DONE,1,0,0,3256.0,70.172583,frontier,113986.0,DONE,0.025459,0.040125,0.065792,win,1,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,120225.0,DONE,1,0,0,4003.0,0.185792,frontier,116222.0,DONE,0.028666,0.052375,0.069708,win,0,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,120619.0,DONE,1,0,0,3130.0,0.154375,frontier,117489.0,DONE,0.026042,0.037792,0.062709,win,1,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,127146.0,DONE,1,0,0,6257.0,0.289792,frontier,120889.0,DONE,0.027333,0.044084,0.066375,win,0,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,127357.0,DONE,1,0,0,6468.0,0.079625,frontier,120889.0,DONE,0.026041,0.046417,0.06425,win,1,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,148807.0,DONE,1,0,0,3149.0,43.085375,frontier,145658.0,DONE,0.026958,0.050041,0.0765,win,0,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,149082.0,DONE,1,0,0,3424.0,0.247459,frontier,145658.0,DONE,0.026208,0.043792,0.080583,win,1,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,125150.0,DONE,1,0,0,2609.0,0.284875,frontier,122541.0,DONE,0.02725,0.0515,0.067167,win,0,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,125598.0,DONE,1,0,0,3624.0,0.782333,frontier,121974.0,DONE,0.0265,0.043875,0.074208,win,1,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,174740.0,DONE,1,0,0,171244.0,50.228791,starter,3496.0,DONE,0.026042,0.050667,0.062,win,0,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,187121.0,DONE,1,0,0,183632.0,0.381167,starter,3489.0,DONE,0.026708,0.049583,0.067083,win,1,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,190661.0,DONE,1,0,0,187157.0,17.078333,starter,3504.0,DONE,0.027083,0.0555,0.077709,win,0,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,189830.0,DONE,1,0,0,186326.0,0.434667,starter,3504.0,DONE,0.025709,0.040125,0.063625,win,1,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,191336.0,DONE,1,0,0,187839.0,0.409291,starter,3497.0,DONE,0.026292,0.053167,0.063042,win,0,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,183318.0,DONE,1,0,0,179815.0,0.501916,starter,3503.0,DONE,0.026833,0.053,0.065041,win,1,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,187751.0,DONE,1,0,0,184252.0,16.688625,starter,3499.0,DONE,0.026292,0.038708,0.066291,win,0,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,188935.0,DONE,1,0,0,185438.0,23.179125,starter,3497.0,DONE,0.026125,0.051292,0.092042,win,1,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,186758.0,DONE,1,0,0,183251.0,23.649875,starter,3507.0,DONE,0.027167,0.054292,0.0725,win,0,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,187013.0,DONE,1,0,0,183506.0,23.963209,starter,3507.0,DONE,0.02675,0.053416,0.075417,win,1,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,180106.0,DONE,1,0,0,176603.0,20.265125,starter,3503.0,DONE,0.026125,0.051,0.064042,win,0,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,175577.0,DONE,1,0,0,172074.0,0.354625,starter,3503.0,DONE,0.026458,0.050708,0.067583,win,1,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,176676.0,DONE,1,0,0,176676.0,42.263959,random,0.0,DONE,0.026583,0.069167,0.190834,win,0,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,185967.0,DONE,1,0,0,185967.0,33.62825,random,0.0,DONE,0.027084,0.069917,0.19675,win,1,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,187446.0,DONE,1,0,0,187446.0,0.438833,random,0.0,DONE,0.0265,0.06975,0.223959,win,0,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,179227.0,DONE,1,0,0,179227.0,0.254416,random,0.0,DONE,0.027833,0.077291,0.210625,win,1,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,187680.0,DONE,1,0,0,187680.0,34.352791,random,0.0,DONE,0.0275,0.066083,0.190209,win,0,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,181089.0,DONE,1,0,0,181089.0,0.492208,random,0.0,DONE,0.026416,0.064917,0.184833,win,1,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,185397.0,DONE,1,0,0,185397.0,0.4015,random,0.0,DONE,0.027667,0.069,0.193791,win,0,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,169970.0,DONE,1,0,0,169970.0,0.394167,random,0.0,DONE,0.027459,0.077708,0.25175,win,1,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,189845.0,DONE,1,0,0,189845.0,33.667458,random,0.0,DONE,0.026666,0.077334,0.229708,win,0,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,184146.0,DONE,1,0,0,184146.0,22.218625,random,0.0,DONE,0.027292,0.07925,0.284125,win,1,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,193662.0,DONE,1,0,0,193662.0,46.640417,random,0.0,DONE,0.028459,0.079333,0.261375,win,0,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022b_fresh_medoid,188818.0,DONE,1,0,0,188818.0,0.450208,random,0.0,DONE,0.025875,0.068083,0.208459,win,1,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,103682.0,DONE,1,0,0,899.0,0.307083,control,102783.0,DONE,0.053834,0.083541,0.188458,win,0,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022c_medoid_recovery,104673.0,DONE,1,0,0,2676.0,0.351959,control,101997.0,DONE,0.051417,0.076667,0.097916,win,1,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,130046.0,DONE,1,0,0,2604.0,102.591667,control,127442.0,DONE,0.054167,0.083917,0.1275,win,0,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1029, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 33, 'FERTILIZE': 103}",719,v022c_medoid_recovery,129223.0,DONE,1,0,0,1125.0,0.295458,control,128098.0,DONE,0.051708,0.076042,0.089625,win,1,42,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 936, 'EAST': 671, 'SOUTH': 792, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 34, 'FERTILIZE': 103}",719,v022c_medoid_recovery,144474.0,DONE,1,0,0,2089.0,110.195833,control,142385.0,DONE,0.053042,0.081959,0.167041,win,0,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 99, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,150382.0,DONE,1,0,0,1825.0,113.783583,control,148557.0,DONE,0.051458,0.078333,0.122042,win,1,2026,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 460, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,127598.0,DONE,1,0,0,2525.0,98.547958,control,125073.0,DONE,0.053292,0.081625,0.142083,win,0,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 460, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,127730.0,DONE,1,0,0,2640.0,0.235917,control,125090.0,DONE,0.051292,0.072875,0.097375,win,1,217,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 323, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,131522.0,DONE,1,0,0,2768.0,110.018791,control,128754.0,DONE,0.054167,0.08825,0.256125,win,0,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 31, 'FERTILIZE': 103}",719,v022c_medoid_recovery,131541.0,DONE,1,0,0,3039.0,0.337167,control,128502.0,DONE,0.052208,0.075917,0.108458,win,1,317,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 937, 'EAST': 671, 'SOUTH': 793, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 323, 'DROP': 100, 'HARVEST': 341, 'DIG': 33, 'FERTILIZE': 103}",719,v022c_medoid_recovery,109119.0,DONE,1,0,0,1230.0,0.254959,control,107889.0,DONE,0.053459,0.087833,0.138042,win,0,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1030, 'WEST': 896, 'PICKUP': 262, 'PLACE': 14, 'PLANT': 135, 'WATER': 938, 'EAST': 671, 'SOUTH': 792, 'FEED': 323, 'CARE': 322, 'PASS': 461, 'COLLECT_FERTILIZER': 324, 'DROP': 100, 'HARVEST': 341, 'DIG': 32, 'FERTILIZE': 103}",719,v022c_medoid_recovery,105450.0,DONE,1,0,0,1560.0,0.240125,control,103890.0,DONE,0.051583,0.074625,0.092292,win,1,733,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 447, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 36, 'FERTILIZE': 103}",719,v022c_medoid_recovery,131700.0,DONE,1,0,0,27057.0,0.323959,baseline,104643.0,DONE,0.055375,0.090375,0.230166,win,0,17,,,
"{'BUILD_PASTURE': 14, 'NORTH': 1022, 'WEST': 883, 'PICKUP': 261, 'PLACE': 14, 'PLANT': 135, 'WATER': 924, 'EAST': 668, 'SOUTH': 786, 'FEED': 322, 'CARE': 319, 'PASS': 448, 'COLLECT_FERTILIZER': 322, 'DROP': 100, 'HARVEST': 341, 'DIG': 35, 'FERTILIZE': 103}",719,v022c_medoid_recovery,129705.0,DONE,1,0,0,30309.0,0.411167,baseline,99396.0,DONE,0.052958,0.070708,0.09975,win,1,17,,,
